ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
3,Doha,Qatar Exxon Mobil Open,05/01/04,International,Outdoor,Hard,1st Round,3,Heuberger I.,Khalfan S.,155,1032,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,
3,Doha,Qatar Exxon Mobil Open,05/01/04,International,Outdoor,Hard,1st Round,3,Sargsian S.,Carraz G.,39,67,3,6,6,0,6,3,,,,,2,1,Completed,1.571,2.25,1.67,2.15,1.7,2.1,1.6,1.9,1.746,2.18
3,Doha,Qatar Exxon Mobil Open,05/01/04,International,Outdoor,Hard,1st Round,3,Youzhny M.,Schuettler R.,43,6,6,3,7,6,,,,,,,2,0,Completed,2.875,1.364,2.85,1.4,2.85,1.4,2.5,1.35,3.25,1.385
3,Doha,Qatar Exxon Mobil Open,05/01/04,International,Outdoor,Hard,1st Round,3,Ulihrach B.,Kiefer N.,246,58,6,2,6,1,,,,,,,2,0,Completed,2.2,1.615,2.1,1.7,2.1,1.65,2.2,1.45,2.21,1.719
3,Doha,Qatar Exxon Mobil Open,05/01/04,International,Outdoor,Hard,1st Round,3,Arazi H.,Enqvist T.,52,96,7,6,2,6,6,3,,,,,2,1,Completed,2.1,1.667,1.95,1.8,1.85,1.9,1.75,1.75,2.06,1.82
3,Doha,Qatar Exxon Mobil Open,05/01/04,International,Outdoor,Hard,1st Round,3,Henman T.,Sanchez D.,15,50,6,4,6,0,,,,,,,2,0,Completed,1.083,7,1.14,5.25,1.1,6.25,1.1,4.5,1.131,6.85
3,Doha,Qatar Exxon Mobil Open,06/01/04,International,Outdoor,Hard,1st Round,3,Grosjean S.,Hantschk M.,10,177,6,1,7,5,,,,,,,2,0,Completed,1.167,4.5,1.18,4.5,1.15,4.9,1.15,3.8,1.2,5
3,Doha,Qatar Exxon Mobil Open,06/01/04,International,Outdoor,Hard,1st Round,3,Chela J.I.,Rochus O.,38,48,1,6,6,3,7,5,,,,,2,1,Completed,1.533,2.375,1.55,2.4,1.48,2.53,1.4,2.3,1.513,2.75
3,Doha,Qatar Exxon Mobil Open,06/01/04,International,Outdoor,Hard,1st Round,3,Calleri A.,Volandri F.,24,47,6,4,4,6,6,4,,,,,2,1,Completed,1.333,3,1.35,3.1,1.35,3.1,1.35,2.5,1.392,3.25
3,Doha,Qatar Exxon Mobil Open,06/01/04,International,Outdoor,Hard,1st Round,3,Soderling R.,Gambill J.M.,60,51,6,7,6,3,6,3,,,,,2,1,Completed,2,1.727,2,1.75,1.95,1.8,2,1.55,1.952,1.901
3,Doha,Qatar Exxon Mobil Open,06/01/04,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Massu N.,42,12,6,3,6,3,,,,,,,2,0,Completed,1.833,1.833,1.75,2,1.7,2.1,1.75,1.75,1.885,1.971
3,Doha,Qatar Exxon Mobil Open,06/01/04,International,Outdoor,Hard,1st Round,3,Escude N.,El Aynaoui Y.,114,14,6,3,6,0,,,,,,,2,0,Completed,2.2,1.615,2.25,1.6,2,1.75,1.8,1.7,2.22,1.725
