ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Bublik A.,Mannarino A.,55,43,919,1111,6,3,6,4,,,,,,,2,0,Completed,2,1.72,2.21,1.74,2.25,1.8,2.11,1.72
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Moutet C.,Sandgren T.,81,68,638,803,7,6,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2.47,1.65,2.47,1.59,2.34
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Andujar P.,49,64,1025,867,6,4,6,3,,,,,,,2,0,Completed,1.25,3.75,1.31,3.74,1.33,3.85,1.29,3.53
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Ymer M.,58,76,905,681,3,6,6,4,6,3,,,,,2,1,Completed,1.83,1.83,1.97,1.92,2,2.07,1.87,1.92
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Barrere G.,54,83,920,636,6,3,3,6,6,3,,,,,2,1,Completed,1.5,2.5,1.54,2.62,1.57,2.65,1.53,2.47
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Thompson J.,62,63,881,878,6,4,6,2,,,,,,,2,0,Completed,1.66,2.1,1.74,2.21,1.8,2.3,1.72,2.11
1,Doha,Qatar Exxon Mobil Open,06/01/2020,ATP250,Outdoor,Hard,1st Round,3,Krajinovic F.,Edmund K.,40,69,1148,800,4,6,6,3,6,3,,,,,2,1,Completed,1.83,1.83,1.9,1.99,2.23,2.1,1.88,1.92
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,1st Round,3,Djere L.,Sonego L.,39,51,1151,990,6,1,3,6,6,2,,,,,2,1,Completed,3,1.36,3.18,1.4,3.2,1.43,3.03,1.37
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Tiafoe F.,70,47,790,1050,6,4,4,6,6,4,,,,,2,1,Completed,2,1.72,2.03,1.86,2.1,1.87,2.01,1.78
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,1st Round,3,Ilkel C.,Berankis R.,279,67,144,804,6,2,4,6,6,2,,,,,2,1,Completed,3.5,1.28,3.34,1.37,4.2,1.4,3.72,1.27
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Jaziri M.,66,229,816,206,6,0,6,3,,,,,,,2,0,Completed,1.28,3.5,1.31,3.74,1.33,4,1.29,3.54
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,1st Round,3,Herbert P.H.,Cecchinato M.,65,75,840,690,6,3,6,4,,,,,,,2,0,Completed,1.53,2.37,1.57,2.55,1.62,2.7,1.54,2.44
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Bublik A.,58,55,905,919,6,3,7,5,,,,,,,2,0,Completed,1.66,2.1,1.83,2.09,1.83,2.2,1.75,2.06
1,Doha,Qatar Exxon Mobil Open,07/01/2020,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Chardy J.,15,54,1955,920,6,3,6,4,,,,,,,2,0,Completed,1.3,3.4,1.43,3.08,1.45,3.46,1.36,3.08
