ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
8,Milan,Internazionali di Lombardia,31/01/05,International,Indoor,Carpet,1st Round,3,Monfils G.,Benneteau J.,192,61,6,3,6,3,,,,,,,2,0,Completed,1.57,2.25,1.6,2.3,1.6,2.3,1.55,2,1.613,2.43
8,Milan,Internazionali di Lombardia,31/01/05,International,Indoor,Carpet,1st Round,3,Beck K.,Hanescu V.,40,80,6,4,6,4,,,,,,,2,0,Completed,1.33,3,1.4,2.85,1.45,2.6,1.35,2.5,1.403,3.13
8,Milan,Internazionali di Lombardia,31/01/05,International,Indoor,Carpet,1st Round,3,Ljubicic I.,Enqvist T.,24,74,7,5,6,3,,,,,,,2,0,Completed,1.39,2.75,1.42,2.8,1.45,2.6,1.45,2.2,1.422,3.07
8,Milan,Internazionali di Lombardia,01/02/05,International,Indoor,Carpet,1st Round,3,Ancic M.,Ulihrach B.,29,95,6,4,7,5,,,,,,,2,0,Completed,1.22,3.75,1.25,3.85,1.25,3.75,1.25,3,1.243,4.46
8,Milan,Internazionali di Lombardia,01/02/05,International,Indoor,Carpet,1st Round,3,Seppi A.,Vico U.,149,190,6,2,7,6,,,,,,,2,0,Completed,1.61,2.2,,,1.55,2.35,1.45,2.2,,
8,Milan,Internazionali di Lombardia,01/02/05,International,Indoor,Carpet,1st Round,3,Stakhovsky S.,Rochus C.,65,100,6,2,6,3,,,,,,,2,0,Completed,,,,,,,2.5,1.35,,
8,Milan,Internazionali di Lombardia,01/02/05,International,Indoor,Carpet,1st Round,3,Heuberger I.,Galimberti G.,125,250,4,6,6,3,7,6,,,,,2,1,Completed,1.44,2.62,,,1.48,2.53,1.4,2.3,1.581,2.52
8,Milan,Internazionali di Lombardia,01/02/05,International,Indoor,Carpet,1st Round,3,Stepanek R.,Bracciali D.,30,139,7,6,6,4,,,,,,,2,0,Completed,1.25,3.5,,,1.35,3.1,1.45,2.2,1.328,3.6
8,Milan,Internazionali di Lombardia,01/02/05,International,Indoor,Carpet,1st Round,3,Schuettler R.,Sanguinetti D.,38,110,7,5,4,6,6,3,,,,,2,1,Completed,1.53,2.37,1.62,2.25,1.55,2.35,1.35,2.5,1.735,2.16
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Schalken S.,Bjorkman J.,79,70,6,2,6,2,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.7,2.1,1.75,1.75,1.671,2.29
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Pavel A.,Carraz G.,25,92,7,6,6,7,7,6,,,,,2,1,Completed,1.5,2.5,1.57,2.35,1.5,2.45,1.45,2.2,1.602,2.46
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Behrend T.,Andreev I.,122,48,6,4,5,7,6,2,,,,,2,1,Completed,3.75,1.22,4.1,1.22,4.25,1.2,3,1.25,4.45,1.244
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Muller G.,Llodra M.,67,50,7,6,7,5,,,,,,,2,0,Completed,2.37,1.53,2.55,1.5,2.35,1.55,1.9,1.6,2.75,1.505
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Soderling R.,Clement A.,37,115,6,1,6,7,6,4,,,,,2,1,Completed,1.53,2.37,1.6,2.3,1.55,2.35,1.5,2.1,1.685,2.26
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Karlovic I.,Mackin A.,60,236,6,7,6,3,7,6,,,,,2,1,Completed,,,,,,,,,,
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,1st Round,3,Mirnyi M.,Aldi F.,42,141,6,3,7,6,,,,,,,2,0,Completed,1.08,6.5,1.1,6.5,1.1,6.25,1.1,4.5,1.113,7.76
8,Milan,Internazionali di Lombardia,02/02/05,International,Indoor,Carpet,2nd Round,3,Ljubicic I.,Heuberger I.,24,125,6,1,6,2,,,,,,,2,0,Completed,1.16,4.5,1.2,4.4,1.15,5.2,1.2,3.3,1.158,5.84
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Stakhovsky S.,Ancic M.,65,29,6,4,4,6,7,6,,,,,2,1,Completed,6.5,1.1,5.25,1.15,5.9,1.1,3.8,1.15,,
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Stepanek R.,Karlovic I.,30,60,7,6,4,6,7,6,,,,,2,1,Completed,1.39,2.75,1.42,2.8,1.44,2.67,1.35,2.5,1.41,3.09
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Soderling R.,Monfils G.,37,192,6,3,6,4,,,,,,,2,0,Completed,1.66,2.1,1.7,2.1,1.65,2.2,1.6,1.9,1.73,2.17
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Schuettler R.,Schalken S.,38,79,6,3,6,4,,,,,,,2,0,Completed,1.9,1.8,1.96,1.8,2,1.75,1.75,1.75,2.25,1.69
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Behrend T.,Pavel A.,122,25,7,5,7,6,,,,,,,2,0,Completed,3,1.36,2.7,1.45,2.92,1.37,2.5,1.35,3,1.435
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Beck K.,Seppi A.,40,149,7,5,4,6,6,3,,,,,2,1,Completed,1.25,3.75,1.28,3.55,1.35,3.1,1.35,2.5,1.385,3.25
8,Milan,Internazionali di Lombardia,03/02/05,International,Indoor,Carpet,2nd Round,3,Mirnyi M.,Muller G.,42,67,7,6,7,6,,,,,,,2,0,Completed,1.36,3,1.45,2.7,1.45,2.6,1.4,2.3,1.476,2.85
8,Milan,Internazionali di Lombardia,04/02/05,International,Indoor,Carpet,Quarterfinals,3,Soderling R.,Stakhovsky S.,37,65,6,3,6,2,,,,,,,2,0,Completed,1.16,4.5,1.25,3.85,1.2,4.3,1.25,3.2,1.247,4.4
8,Milan,Internazionali di Lombardia,04/02/05,International,Indoor,Carpet,Quarterfinals,3,Stepanek R.,Schuettler R.,30,38,7,6,4,6,6,3,,,,,2,1,Completed,1.72,2,1.73,2.05,1.75,2.05,1.75,1.85,1.685,2.26
8,Milan,Internazionali di Lombardia,04/02/05,International,Indoor,Carpet,Quarterfinals,3,Ljubicic I.,Beck K.,24,40,6,7,6,0,6,2,,,,,2,1,Completed,1.5,2.5,1.55,2.4,1.5,2.45,1.45,2.35,1.508,2.74
8,Milan,Internazionali di Lombardia,04/02/05,International,Indoor,Carpet,Quarterfinals,3,Mirnyi M.,Behrend T.,42,122,6,3,6,2,,,,,,,2,0,Completed,1.36,3,1.38,2.95,1.35,3,1.35,2.7,1.408,3.1
8,Milan,Internazionali di Lombardia,05/02/05,International,Indoor,Carpet,Semifinals,3,Stepanek R.,Ljubicic I.,30,24,6,4,6,2,,,,,,,2,0,Completed,2.5,1.5,2.35,1.57,2.4,1.53,2.35,1.45,2.57,1.565
8,Milan,Internazionali di Lombardia,05/02/05,International,Indoor,Carpet,Semifinals,3,Soderling R.,Mirnyi M.,37,42,6,7,6,3,6,4,,,,,2,1,Completed,1.72,2,1.8,1.95,1.8,1.95,1.7,1.9,1.752,2.13
8,Milan,Internazionali di Lombardia,06/02/05,International,Indoor,Carpet,The Final,3,Soderling R.,Stepanek R.,37,30,6,3,6,7,7,6,,,,,2,1,Completed,1.57,2.25,1.67,2.15,1.6,2.25,1.6,2,1.649,2.34
