ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Arthurs W.,Sargsian S.,48,123,6,3,3,6,7,5,,,,,2,1,Completed,1.28,3.25,1.25,3.2,1.2,3.2,1.286,3.25
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Ljubicic I.,37,73,7,5,7,5,,,,,,,2,0,Completed,1.5,2.4,1.5,2.2,1.5,2.1,1.444,2.625
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Black B.,Prinosil D.,60,46,6,3,6,1,,,,,,,2,0,Completed,1.85,1.85,1.75,1.82,1.65,1.85,1.909,1.8
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Delgado J.,Tarango J.,189,172,2,6,7,6,6,3,,,,,2,1,Completed,1.9,1.8,2.15,1.55,1.85,1.65,2,1.727
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Ferreira W.,Koubek S.,17,84,6,4,6,2,,,,,,,2,0,Completed,1.18,4.25,1.15,4,1.1,4.5,1.2,4
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Hipfl M.,Pozzi G.,90,70,3,6,7,6,6,4,,,,,2,1,Completed,3,1.33,3.2,1.25,3,1.25,2.875,1.364
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Johansson T.,Rochus C.,16,80,6,2,6,2,,,,,,,2,0,Completed,1.28,3.25,1.2,3.5,1.25,3,1.286,3.25
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Kratochvil M.,Martin A.,78,35,6,0,6,4,,,,,,,2,0,Completed,1.75,1.95,1.72,1.85,1.7,1.8,1.727,2
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Lee M.,Childs L.,147,325,6,4,5,7,6,0,,,,,2,1,Completed,,,,,,,,
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Levy H.,Lee H.T.,38,64,6,7,6,2,6,2,,,,,2,1,Completed,1.57,2.25,1.6,2.05,1.55,2,1.571,2.25
36,Nottingham,Nottingham Open,18/06/01,International,Outdoor,Grass,1st Round,3,Parmar A.,Stark J.,197,1014,6,4,3,6,6,3,,,,,2,1,Completed,,,,,,,,
