ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Gambill J.M.,Moodie W.,89,107,6,4,6,2,,,,,,,2,0,Completed,1.83,1.83,1.9,1.85,1.87,1.87,1.7,1.8,1.9,1.92
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Soderling R.,Ferrer D.,44,49,7,6,3,6,6,2,,,,,2,1,Completed,1.22,3.75,1.28,3.5,1.25,3.75,1.2,3.3,1.3,3.8
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Qureshi A.,27,284,7,6,6,3,,,,,,,2,0,Completed,1.14,5,,,1.1,5.85,1.15,3.8,,
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Spadea V.,Carraz G.,30,64,6,3,7,5,,,,,,,2,0,Completed,1.73,2,1.85,1.9,1.75,2,1.6,1.9,1.83,2
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Ferreira W.,Martin A.,85,61,4,6,6,4,7,6,,,,,2,1,Completed,1.25,3.5,1.3,3.35,1.25,3.75,1.25,3,1.35,3.5
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Arazi H.,Childs L.,35,262,6,3,6,3,,,,,,,2,0,Completed,1.44,2.63,1.48,2.55,1.45,2.6,1.4,2.3,1.47,2.87
34,Nottingham,Nottingham Open,14/06/04,International,Outdoor,Grass,1st Round,3,Bogdanovic A.,Johansson J.,307,45,7,6,6,4,,,,,,,2,0,Completed,2.63,1.44,2.75,1.42,2.9,1.35,2.5,1.35,2.95,1.46
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Marray J.,Arthurs W.,250,90,7,6,2,6,6,3,,,,,2,1,Completed,2.25,1.57,2.25,1.6,2.3,1.6,2,1.55,2.25,1.69
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Rochus O.,Sargsian S.,71,48,6,3,6,3,,,,,,,2,0,Completed,2,1.73,,,1.9,1.85,1.85,1.65,1.87,1.95
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Hanescu V.,Fitz S.,79,326,4,6,6,1,6,4,,,,,2,1,Completed,,,,,,,1.25,3,,
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Srichaphan P.,Elseneer G.,14,99,6,3,7,5,,,,,,,2,0,Completed,1.33,3,1.38,2.9,1.3,3.2,1.3,2.7,1.43,3
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Saretta F.,Melzer J.,75,42,7,6,7,6,,,,,,,2,0,Completed,2.5,1.5,2.5,1.5,2.45,1.5,2.7,1.3,2.65,1.54
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Johansson T.,Mirnyi M.,188,28,2,6,6,1,6,4,,,,,2,1,Completed,1.62,2.2,1.55,2.35,1.6,2.25,1.55,2,1.59,2.5
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Rusedski G.,Kucera K.,110,76,2,6,7,6,6,3,,,,,2,1,Completed,1.67,2.1,1.6,2.25,1.65,2.15,1.4,2.3,1.72,2.19
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Parmar A.,Malisse X.,163,50,1,6,6,4,7,5,,,,,2,1,Completed,4,1.2,3.5,1.28,3.46,1.28,3.3,1.2,3.9,1.29
34,Nottingham,Nottingham Open,15/06/04,International,Outdoor,Grass,1st Round,3,Dent T.,Labadze I.,31,46,6,2,6,2,,,,,,,2,0,Completed,,,,,,,1.25,3,1.33,3.55
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Soderling R.,Bjorkman J.,44,27,6,3,6,4,,,,,,,2,0,Completed,2.38,1.53,2.35,1.57,2.15,1.65,2.1,1.5,2.33,1.65
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Arazi H.,Gambill J.M.,35,89,7,6,6,3,,,,,,,2,0,Completed,2.1,1.67,2.1,1.7,2.1,1.7,2.1,1.5,2.22,1.7
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Hanescu V.,Parmar A.,79,163,6,4,7,5,,,,,,,2,0,Completed,1.67,2.1,1.76,2,1.8,1.95,1.5,2.1,1.85,1.98
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Rusedski G.,Spadea V.,110,30,7,6,4,6,6,1,,,,,2,1,Completed,1.5,2.5,1.48,2.55,1.55,2.35,1.4,2.3,1.59,2.5
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Johansson T.,Rochus O.,188,71,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75,1.38,2.9,1.35,3,1.45,2.2,1.5,2.75
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Dent T.,Bogdanovic A.,31,307,6,2,7,5,,,,,,,2,0,Completed,1.29,3.5,1.3,3.35,1.35,3.1,1.35,2.5,1.33,3.6
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Ferreira W.,14,85,4,6,6,3,7,5,,,,,2,1,Completed,1.5,2.5,1.4,2.8,1.45,2.6,1.35,2.5,1.48,2.8
34,Nottingham,Nottingham Open,16/06/04,International,Outdoor,Grass,2nd Round,3,Saretta F.,Marray J.,75,250,6,7,7,6,6,2,,,,,2,1,Completed,2.1,1.67,2,1.76,1.85,1.85,1.6,1.9,2.16,1.74
34,Nottingham,Nottingham Open,17/06/04,International,Outdoor,Grass,Quarterfinals,3,Johansson T.,Rusedski G.,188,110,4,6,7,5,7,6,,,,,2,1,Completed,1.73,2,1.83,1.95,1.75,2,1.75,1.75,1.74,2.16
34,Nottingham,Nottingham Open,17/06/04,International,Outdoor,Grass,Quarterfinals,3,Soderling R.,Saretta F.,44,75,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.5,2.45,1.45,2.2,1.53,2.7
34,Nottingham,Nottingham Open,17/06/04,International,Outdoor,Grass,Quarterfinals,3,Srichaphan P.,Arazi H.,14,35,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.67,2.15,1.61,2.23,1.55,2,1.72,2.19
34,Nottingham,Nottingham Open,18/06/04,International,Outdoor,Grass,Quarterfinals,3,Dent T.,Hanescu V.,31,79,5,7,7,6,7,6,,,,,2,1,Completed,1.4,2.75,1.37,3,1.35,3.1,1.25,3,1.4,3.15
34,Nottingham,Nottingham Open,18/06/04,International,Outdoor,Grass,Semifinals,3,Srichaphan P.,Soderling R.,14,44,6,2,6,2,,,,,,,2,0,Completed,1.62,2.2,1.6,2.3,1.67,2.12,1.55,2,1.68,2.3
34,Nottingham,Nottingham Open,18/06/04,International,Outdoor,Grass,Semifinals,3,Johansson T.,Dent T.,188,31,7,6,6,1,,,,,,,2,0,Completed,1.83,1.83,1.9,1.8,,,1.85,1.65,1.84,1.99
34,Nottingham,Nottingham Open,19/06/04,International,Outdoor,Grass,The Final,3,Srichaphan P.,Johansson T.,14,188,1,6,7,6,6,3,,,,,2,1,Completed,1.833,1.833,1.73,2.05,1.75,2,1.6,2,1.787,2.11
