ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Beck K.,Monfils G.,45,82,6,2,2,6,6,3,,,,,2,1,Completed,1.25,3.5,1.28,3.55,1.3,3.35,1.3,2.9,1.263,4.5
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Berdych T.,Ventura S.,43,111,4,6,7,6,6,0,,,,,2,1,Completed,1.19,4,1.16,5,1.15,5.2,1.15,4,1.19,5.85
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Lee H.T.,Martin A.,68,51,7,5,7,6,,,,,,,2,0,Completed,1.5,2.5,1.53,2.45,1.61,2.23,1.5,2.2,1.599,2.57
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Marray J.,Mackin A.,274,221,6,2,6,4,,,,,,,2,0,Completed,1.83,1.83,1.65,2.2,1.7,2.1,1.7,1.9,1.775,2.19
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Vacek J.,Mello R.,285,54,6,2,6,1,,,,,,,2,0,Completed,1.3,3.2,1.3,3.3,1.35,3.1,1.4,2.5,1.437,3.09
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Dent T.,Popp A.,30,136,6,3,6,3,,,,,,,2,0,Completed,1.39,2.75,1.45,2.7,1.39,2.83,1.35,2.7,1.442,3.06
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Rettenmaier T.,Tipsarevic J.,405,109,4,6,6,1,7,6,,,,,2,1,Completed,1.83,1.83,1.7,2.1,1.75,2,1.9,1.7,1.877,2.04
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Carlsen K.,Mankad H.,52,255,7,6,4,6,7,6,,,,,2,1,Completed,1.28,3.25,1.3,3.3,1.32,3.22,1.3,2.9,1.356,3.51
35,Nottingham,Nottingham Open,13/06/05,International,Outdoor,Grass,1st Round,3,Hrbaty D.,Ginepri R.,24,74,6,2,6,3,,,,,,,2,0,Completed,2.25,1.57,2.4,1.55,2.25,1.6,2.5,1.4,2.48,1.633
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Karlovic I.,Andreev I.,59,44,6,4,6,4,,,,,,,2,0,Completed,1.22,3.75,1.3,3.4,1.25,3.75,1.35,2.7,1.294,4.1
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Rochus O.,Kim K.,36,71,6,7,7,6,7,6,,,,,2,1,Completed,1.3,3.2,1.33,3.2,1.35,3.1,1.4,2.5,1.286,4.2
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Mirnyi M.,Sargsian S.,40,91,6,2,6,0,,,,,,,2,0,Completed,,,,,1.1,6.25,1.2,3.6,1.127,8.13
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Gasquet R.,Zib T.,27,61,7,6,6,2,,,,,,,2,0,Completed,1.25,3.5,1.25,3.85,1.32,3.22,1.25,3.2,1.247,4.65
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Johansson T.,Tursunov D.,18,153,7,6,6,3,,,,,,,2,0,Completed,1.19,4,1.18,4.65,,,1.2,3.6,1.202,5.45
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Srichaphan P.,Hilton M.,37,212,6,3,6,2,,,,,,,2,0,Completed,1.28,3.25,1.35,3,1.3,3.35,1.2,3.6,1.369,3.51
35,Nottingham,Nottingham Open,14/06/05,International,Outdoor,Grass,1st Round,3,Ljubicic I.,Hanescu V.,17,57,6,7,6,3,7,6,,,,,2,1,Completed,1.36,2.87,1.4,2.85,1.5,2.45,1.4,2.5,1.461,2.97
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Gasquet R.,Marray J.,27,274,6,4,6,1,,,,,,,2,0,Completed,1.1,6.5,1.16,5,1.15,5.2,1.15,4,1.167,6.4
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Carlsen K.,Hrbaty D.,52,24,6,4,6,4,,,,,,,2,0,Completed,2.37,1.53,2.25,1.62,2.15,1.65,1.95,1.65,2.34,1.694
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Mirnyi M.,Lee H.T.,40,68,6,1,6,4,,,,,,,2,0,Completed,1.5,2.5,1.5,2.55,1.48,2.53,1.4,2.5,1.417,3.2
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Vacek J.,37,285,7,6,7,6,,,,,,,2,0,Completed,1.39,2.75,1.5,2.55,1.45,2.6,1.35,2.7,1.541,2.65
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Rochus O.,Beck K.,36,45,6,4,6,3,,,,,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.7,2,1.6,2.12,1.82
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Dent T.,Rettenmaier T.,30,405,6,3,1,6,6,3,,,,,2,1,Completed,1.22,4,1.2,4.4,1.2,4.25,1.25,3.2,1.244,4.7
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Johansson T.,Berdych T.,18,43,7,6,7,6,,,,,,,2,0,Completed,1.28,3.5,1.3,3.4,1.4,2.85,1.4,2.5,1.377,3.45
35,Nottingham,Nottingham Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Karlovic I.,Ljubicic I.,59,17,6,1,3,6,7,6,,,,,2,1,Completed,1.57,2.25,1.6,2.3,1.6,2.25,1.55,2.1,1.637,2.47
35,Nottingham,Nottingham Open,16/06/05,International,Outdoor,Grass,Quarterfinals,3,Gasquet R.,Srichaphan P.,27,37,6,3,4,6,6,0,,,,,2,1,Completed,1.33,3.25,1.4,2.85,1.35,3,1.45,2.35,1.433,3.11
35,Nottingham,Nottingham Open,16/06/05,International,Outdoor,Grass,Quarterfinals,3,Dent T.,Johansson T.,30,18,6,3,1,0,,,,,,,1,0,Retired,2.25,1.57,2.25,1.62,2.15,1.65,2,1.6,2.46,1.641
35,Nottingham,Nottingham Open,16/06/05,International,Outdoor,Grass,Quarterfinals,3,Rochus O.,Karlovic I.,36,59,7,6,6,7,6,4,,,,,2,1,Completed,3.5,1.28,3.1,1.35,3.22,1.32,2.7,1.35,3.26,1.407
35,Nottingham,Nottingham Open,16/06/05,International,Outdoor,Grass,Quarterfinals,3,Mirnyi M.,Carlsen K.,40,52,7,6,6,4,,,,,,,2,0,Completed,1.5,2.5,1.57,2.35,1.55,2.35,1.4,2.5,1.575,2.64
35,Nottingham,Nottingham Open,17/06/05,International,Outdoor,Grass,Semifinals,3,Gasquet R.,Dent T.,27,30,6,4,6,2,,,,,,,2,0,Completed,1.53,2.37,1.67,2.15,1.7,2.1,1.6,2,1.676,2.38
35,Nottingham,Nottingham Open,17/06/05,International,Outdoor,Grass,Semifinals,3,Mirnyi M.,Rochus O.,40,36,6,4,7,5,,,,,,,2,0,Completed,1.83,1.83,1.77,2,1.8,1.95,1.65,1.95,1.84,2.09
35,Nottingham,Nottingham Open,18/06/05,International,Outdoor,Grass,The Final,3,Gasquet R.,Mirnyi M.,27,40,6,2,6,3,,,,,,,2,0,Completed,1.5,2.5,1.6,2.3,1.65,2.15,1.6,2,1.645,2.45
