ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Arthurs W.,Sargsian S.,113,74,7,6,6,7,6,2,,,,,2,1,Completed,,,1.28,3.3,1.3,3,1.3,2.7,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Roddick A.,60,14,7,5,7,5,,,,,,,2,0,Completed,,,2.85,1.38,3,1.3,2.5,1.35,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Kiefer N.,Bryan M.,52,402,6,0,7,6,,,,,,,2,0,Completed,,,1.33,3,1.3,3,1.25,3,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Koubek S.,Portas A.,40,69,7,6,6,4,,,,,,,2,0,Completed,,,1.5,2.45,1.45,2.35,1.4,2.3,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Kratochvil M.,Delgado J.,46,154,7,6,6,3,,,,,,,2,0,Completed,,,1.45,2.55,1.4,2.55,1.35,2.5,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Larsson M.,Moodie W.,146,372,6,4,7,5,,,,,,,2,0,Completed,,,,,,,,,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Llodra M.,Dent T.,105,107,6,3,6,4,,,,,,,2,0,Completed,,,2.4,1.5,2.25,1.5,2,1.55,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Massu N.,Mamiit C.,66,100,7,5,6,2,,,,,,,2,0,Completed,,,2.35,1.52,2.55,1.4,2.3,1.4,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Parmar A.,Nieminen J.,176,41,6,3,6,2,,,,,,,2,0,Completed,,,2.2,1.62,2.4,1.43,2.1,1.5,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Pless K.,Hipfl M.,80,84,6,0,,,,,,,,,1,0,Retired,,,1.55,2.35,1.5,2.25,1.4,2.3,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Rusedski G.,Reid T.,38,414,4,6,6,2,6,1,,,,,2,1,Completed,,,1.08,6.25,,,1.15,3.8,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Sanguinetti D.,Coetzee J.,48,608,6,4,7,5,,,,,,,2,0,Completed,,,,,,,1.4,2.3,,
34,Nottingham,Nottingham Open,17/06/02,International,Outdoor,Grass,1st Round,3,Santoro F.,Simoni A.,37,122,6,1,6,4,,,,,,,2,0,Completed,,,1.3,3.2,1.22,3.55,1.15,3.8,,
