ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
25,Bucharest,BRD Nastase Tiriac Trophy,23/04/12,ATP250,Outdoor,Clay,1st Round,3,Kubot L.,Moraru G.,51,418,872,89,6,2,6,3,,,,,,,2,0,Completed,1.03,15,1.04,9,1.04,9,1.04,13.29,1.04,10,1.07,15,1.04,10.12
25,Bucharest,BRD Nastase Tiriac Trophy,23/04/12,ATP250,Outdoor,Clay,1st Round,3,Starace P.,Chardy J.,76,59,663,779,6,3,6,0,,,,,,,2,0,Completed,2.1,1.66,2.08,1.7,2.1,1.67,2.24,1.71,2,1.73,2.3,1.75,2.1,1.7
25,Bucharest,BRD Nastase Tiriac Trophy,23/04/12,ATP250,Outdoor,Clay,1st Round,3,Bachinger M.,Volandri F.,120,62,450,745,3,6,6,1,6,3,,,,,2,1,Completed,2.62,1.44,2.65,1.45,2.5,1.5,2.67,1.53,2.63,1.5,2.88,1.62,2.65,1.45
25,Bucharest,BRD Nastase Tiriac Trophy,23/04/12,ATP250,Outdoor,Clay,1st Round,3,Malisse X.,Dimitrov G.,67,85,705,624,6,2,6,4,,,,,,,2,0,Completed,3,1.36,2.65,1.45,3,1.36,3.13,1.41,2,1.8,3.16,1.8,2.82,1.41
25,Bucharest,BRD Nastase Tiriac Trophy,24/04/12,ATP250,Outdoor,Clay,1st Round,3,Zopp J.,Crivoi V.,125,247,433,195,6,3,6,3,,,,,,,2,0,Completed,1.61,2.2,1.61,2.2,1.53,2.38,1.65,2.36,1.62,2.25,1.7,2.38,1.62,2.22
25,Bucharest,BRD Nastase Tiriac Trophy,24/04/12,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Souza J.,57,116,800,474,7,5,7,6,,,,,,,2,0,Completed,1.36,3,1.35,3,1.36,3,1.38,3.34,1.33,3,1.41,3.36,1.35,3.07
25,Bucharest,BRD Nastase Tiriac Trophy,24/04/12,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Rufin G.,46,157,980,329,1,6,7,6,6,4,,,,,2,1,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.59,2.5,1.53,2.38,1.6,2.65,1.53,2.44
25,Bucharest,BRD Nastase Tiriac Trophy,24/04/12,ATP250,Outdoor,Clay,1st Round,3,Copil M.,Kamke T.,258,83,178,628,6,3,6,2,,,,,,,2,0,Completed,2.75,1.4,2.8,1.4,3,1.36,2.79,1.49,3,1.36,3,1.5,2.77,1.42
25,Bucharest,BRD Nastase Tiriac Trophy,24/04/12,ATP250,Outdoor,Clay,1st Round,3,Brands D.,Dodig I.,119,77,456,655,7,6,6,2,,,,,,,2,0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.02,1.88,2,1.73,2.3,1.91,2.08,1.71
25,Bucharest,BRD Nastase Tiriac Trophy,24/04/12,ATP250,Outdoor,Clay,1st Round,3,Balazs A.,Lacko L.,450,64,79,741,6,7,7,6,6,4,,,,,2,1,Completed,2,1.72,2.25,1.6,2.2,1.62,2.16,1.76,2.2,1.62,2.4,1.76,2.23,1.63
