ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
52,Bucharest,Open Romania,15/09/04,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Corretja A.,79,91,3,6,6,3,6,1,,,,,2,1,Completed,1.57,2.25,1.5,2.5,1.5,2.45,1.6,1.9,1.465,2.87
52,Bucharest,Open Romania,15/09/04,International,Outdoor,Clay,2nd Round,3,Mantilla F.,Calatrava A.,87,101,6,3,6,1,,,,,,,2,0,Completed,,,1.37,3,1.4,2.85,1.4,2.3,1.417,3.05
52,Bucharest,Open Romania,16/09/04,International,Outdoor,Clay,2nd Round,3,Volandri F.,Gasquet R.,53,119,6,2,1,6,6,3,,,,,2,1,Completed,1.53,2.37,1.48,2.6,1.5,2.45,1.55,2,1.476,2.85
52,Bucharest,Open Romania,16/09/04,International,Outdoor,Clay,2nd Round,3,Hanescu V.,Koubek S.,96,82,6,2,6,3,,,,,,,2,0,Completed,1.8,1.9,1.67,2.15,1.7,2.1,1.6,1.9,1.714,2.2
52,Bucharest,Open Romania,16/09/04,International,Outdoor,Clay,2nd Round,3,Mayer F.,di Pasquale A.,36,244,7,6,4,6,6,4,,,,,2,1,Completed,1.25,3.75,1.2,4.4,1.2,4.25,1.25,3,1.23,4.65
52,Bucharest,Open Romania,16/09/04,International,Outdoor,Clay,2nd Round,3,Ferrer D.,Djokovic N.,54,272,4,6,6,4,6,4,,,,,2,1,Completed,1.28,3.5,1.3,3.4,1.25,3.75,1.25,3,1.286,3.95
52,Bucharest,Open Romania,17/09/04,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Mathieu P.H.,95,79,6,2,7,6,,,,,,,2,0,Completed,1.66,2.1,1.65,2.2,1.7,2.1,1.75,1.75,1.73,2.17
52,Bucharest,Open Romania,17/09/04,International,Outdoor,Clay,Quarterfinals,3,Volandri F.,Hanescu V.,53,96,6,3,6,1,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,,,1.55,2,1.69,2.25
52,Bucharest,Open Romania,17/09/04,International,Outdoor,Clay,Quarterfinals,3,Andreev I.,Mantilla F.,49,87,6,4,6,2,,,,,,,2,0,Completed,1.66,2.1,1.83,1.93,1.8,1.95,1.75,1.75,1.935,1.885
52,Bucharest,Open Romania,17/09/04,International,Outdoor,Clay,Quarterfinals,3,Mayer F.,Ferrer D.,36,54,6,4,6,2,,,,,,,2,0,Completed,1.66,2.1,1.7,2.1,1.6,2.25,1.6,1.9,1.741,2.15
52,Bucharest,Open Romania,18/09/04,International,Outdoor,Clay,Semifinals,3,Acasuso J.,Volandri F.,95,53,7,6,6,2,,,,,,,2,0,Completed,2.1,1.66,2.35,1.6,2.25,1.6,2,1.6,2.45,1.613
52,Bucharest,Open Romania,18/09/04,International,Outdoor,Clay,Semifinals,3,Andreev I.,Mayer F.,49,36,2,6,6,1,6,4,,,,,2,1,Completed,1.8,1.9,,,1.87,1.87,1.8,1.8,1.909,1.943
52,Bucharest,Open Romania,19/09/04,International,Outdoor,Clay,The Final,3,Acasuso J.,Andreev I.,95,49,6,3,6,0,,,,,,,2,0,Completed,2,1.72,2.05,1.77,2.05,1.75,2.1,1.55,2,1.862
