ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
7,Delray Beach,International Championships,30/01/06,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Udomchoke D.,110,109,383,384,6,4,6,4,,,,,,,2,0,Completed,1.83,1.83,1.83,1.93,1.8,1.95,1.971,1.935,1.84,1.9
7,Delray Beach,International Championships,30/01/06,International,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Phau B.,112,86,378,455,6,1,6,4,,,,,,,2,0,Completed,1.83,1.83,2,1.77,1.87,1.87,2.11,1.826,1.87,1.87
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Mayer F.,Berrer M.,68,119,574,368,4,6,6,0,6,3,,,,,2,1,Completed,1.33,3,1.4,2.85,1.32,3.22,1.433,3.11,1.34,3.1
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Widom T.,Moodie W.,246,57,144,630,3,6,6,4,6,4,,,,,2,1,Completed,,,2.8,1.4,3.1,1.35,3.33,1.395,3.3,1.31
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Agassi A.,Mello R.,9,147,2025,293,6,4,6,4,,,,,,,2,0,Completed,1.1,6,1.15,5.25,1.15,5.2,1.159,6.67,1.14,5.3
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Marach O.,Saulnier C.,121,84,360,460,2,0,,,,,,,,,0,0,Retired,2,1.72,2.15,1.67,2.05,1.75,2.1,1.833,2.22,1.62
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Greul S.,Fish M.,138,293,310,110,6,3,6,3,,,,,,,2,0,Completed,2.62,1.44,,,,,2.73,1.546,,
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Spadea V.,Wang Y.,78,87,515,453,5,7,6,1,6,1,,,,,2,1,Completed,1.5,2.5,1.5,2.55,1.5,2.45,1.61,2.54,1.53,2.4
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Malisse X.,Sargsian S.,36,392,866,74,6,2,6,2,,,,,,,2,0,Completed,,,,,,,1.091,10,,
7,Delray Beach,International Championships,31/01/06,International,Outdoor,Hard,1st Round,3,Delgado R.,Reynolds B.,129,113,333,378,4,6,6,1,6,4,,,,,2,1,Completed,2.25,1.57,2.2,1.65,2.3,1.6,2.55,1.606,2.15,1.65
7,Delray Beach,International Championships,01/02/06,International,Outdoor,Hard,1st Round,3,Lee H.T.,Ginepri R.,100,16,408,1525,5,7,6,2,6,4,,,,,2,1,Completed,4,1.19,3.85,1.25,3.9,1.25,3.85,1.317,3.8,1.23
7,Delray Beach,International Championships,01/02/06,International,Outdoor,Hard,1st Round,3,Salzenstein J.,Sabau R.,437,104,61,389,7,5,7,6,,,,,,,2,0,Completed,,,,,1.23,3.89,1.313,3.9,,
7,Delray Beach,International Championships,01/02/06,International,Outdoor,Hard,1st Round,3,Muller G.,Rehnquist B.,71,307,557,104,7,6,6,4,,,,,,,2,0,Completed,1.28,3.25,1.37,3,1.34,3.12,1.417,3.2,1.36,3
7,Delray Beach,International Championships,01/02/06,International,Outdoor,Hard,1st Round,3,Haas T.,Kunitsyn I.,30,125,940,345,7,6,6,2,,,,,,,2,0,Completed,1.08,6.5,1.1,6.5,1.07,7.19,1.103,8.72,1.11,6
