ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Arthurs W.,Saulnier C.,70,129,6,2,6,7,6,3,,,,,2,1,Completed,1.67,2.05,1.55,2.05,1.55,2,1.615,2.2
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Calatrava A.,Stoliarov A.,57,94,6,1,7,6,,,,,,,2,0,Completed,1.55,2.25,1.5,2.15,1.55,2,1.615,2.2
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Bruguera S.,24,72,6,3,6,4,,,,,,,2,0,Completed,1.25,3.5,1.2,3.4,1.25,3,1.25,3.5
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Goellner M.K.,Spadea V.,177,188,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Hantschk M.,Gaudio G.,106,30,2,6,7,5,6,1,,,,,2,1,Completed,2.1,1.65,2.15,1.5,2,1.55,2.2,1.615
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Kempes E.,Balcells J.,119,66,7,6,7,6,,,,,,,2,0,Completed,2.5,1.45,2.25,1.45,2.2,1.45,,
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Lapentti N.,Blanco G.,27,79,6,1,6,1,,,,,,,2,0,Completed,1.4,2.7,1.41,2.35,1.4,2.3,1.444,2.625
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Malisse X.,Sanguinetti D.,101,54,6,3,7,6,,,,,,,2,0,Completed,1.6,2.2,1.65,1.9,1.65,1.85,1.667,2.1
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Moya C.,Koubek S.,23,83,6,4,6,4,,,,,,,2,0,Completed,1.45,2.5,1.4,2.4,1.35,2.5,1.4,2.75
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Rafter P.,Gustafsson M.,11,77,5,7,6,3,7,5,,,,,2,1,Completed,1.3,3.2,1.17,3.6,1.2,3.2,1.286,3.25
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Rusedski G.,Dent T.,41,189,6,2,6,2,,,,,,,2,0,Completed,1.2,4,1.1,4.6,1.15,3.8,1.167,4.5
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Santoro F.,Alami K.,52,74,6,3,6,4,,,,,,,2,0,Completed,1.6,2.2,1.51,2.15,1.5,2.1,1.615,2.2
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Saretta F.,Rochus C.,271,82,6,4,7,5,,,,,,,2,0,Completed,2.2,1.6,2.25,1.45,,,,
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Vanek J.,Roddick A.,87,120,6,4,6,7,6,4,,,,,2,1,Completed,2.4,1.5,2.4,1.4,2.5,1.35,2.5,1.5
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Wessels P.,Stoltenberg J.,133,69,6,4,6,3,,,,,,,2,0,Completed,2.05,1.67,2.1,1.52,2.1,1.5,,
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,1st Round,3,Woodruff C.,Calleri A.,93,65,6,4,4,6,7,5,,,,,2,1,Completed,1.57,2.25,1.6,2,1.4,2.3,1.533,2.375
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,2nd Round,3,Arthurs W.,Hantschk M.,70,106,7,5,6,2,,,,,,,2,0,Completed,1.55,2.25,1.57,2.07,1.5,2.1,1.533,2.375
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Rusedski G.,24,41,,,,,,,,,,,0,0,Walkover,2.1,1.65,1.92,1.67,2.1,1.5,2.375,1.533
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,2nd Round,3,Kempes E.,Moya C.,119,23,6,2,6,3,,,,,,,2,0,Completed,3.25,1.28,3,1.27,3,1.25,3.75,1.222
18,Delray Beach,Citrix Tennis Championships,05/03/01,International,Outdoor,Hard,2nd Round,3,Malisse X.,Lapentti N.,101,27,6,3,6,4,,,,,,,2,0,Completed,2.4,1.5,2.1,1.55,2,1.55,2.5,1.5
