ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
53,Delray Beach,International Championships,13/09/04,International,Outdoor,Hard,1st Round,3,Golmard J.,Norman D.,252,150,7,5,3,6,6,4,,,,,2,1,Completed,1.57,2.25,1.53,2.45,1.6,2.25,1.5,2.1,1.543,2.64
53,Delray Beach,International Championships,13/09/04,International,Outdoor,Hard,1st Round,3,Goldstein P.,Karlovic I.,141,63,4,6,6,3,7,6,,,,,2,1,Completed,3,1.33,3.1,1.35,3.35,1.3,2.7,1.3,3.4,1.357
53,Delray Beach,International Championships,14/09/04,International,Outdoor,Hard,1st Round,3,Ancic M.,Gambill J.M.,29,73,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.67,2.15,1.6,2.3,1.6,1.9,1.735,2.16
53,Delray Beach,International Championships,14/09/04,International,Outdoor,Hard,1st Round,3,Rusedski G.,Malisse X.,90,61,7,5,4,6,6,1,,,,,2,1,Completed,1.83,1.83,1.67,2.15,1.6,2.25,1.6,1.9,1.769,2.1
53,Delray Beach,International Championships,14/09/04,International,Outdoor,Hard,1st Round,3,Carlsen K.,Saulnier C.,109,58,2,6,6,4,7,5,,,,,2,1,Completed,2.75,1.4,3.2,1.33,2.92,1.37,2.5,1.35,3.4,1.357
53,Delray Beach,International Championships,14/09/04,International,Outdoor,Hard,1st Round,3,Blake J.,Bohane A.,89,1416,4,6,6,3,6,2,,,,,2,1,Completed,1.11,6,,,,,1.1,4.5,,
53,Delray Beach,International Championships,14/09/04,International,Outdoor,Hard,1st Round,3,Phau B.,Odesnik W.,176,493,4,6,6,3,6,0,,,,,2,1,Completed,1.53,2.37,,,1.53,2.4,1.4,2.3,,
53,Delray Beach,International Championships,14/09/04,International,Outdoor,Hard,1st Round,3,Delic A.,Garcia A.,214,103,2,6,6,2,6,3,,,,,2,1,Completed,,,1.93,1.8,1.9,1.85,1.8,1.7,1.98,1.847
53,Delray Beach,International Championships,15/09/04,International,Outdoor,Hard,1st Round,3,Fish M.,Pedroso A.,27,286,6,1,6,2,,,,,,,2,0,Completed,,,1.14,5.25,1.1,6.75,1.1,4.5,1.105,8.25
53,Delray Beach,International Championships,15/09/04,International,Outdoor,Hard,1st Round,3,Morrison J.,Widom T.,97,270,6,4,6,3,,,,,,,2,0,Completed,1.25,3.5,,,1.3,3.35,1.25,3,1.323,3.65
