ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
10,Buenos Aires,Argentina Open,12/02/18,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Bagnis F.,88,190,652,287,7,6,6,1,,,,,,,2,0,Completed,2,1.72,1.9,1.8,1.91,1.91,1.95,1.93,2.1,1.95,1.94,1.84
10,Buenos Aires,Argentina Open,12/02/18,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Mayer F.,70,71,755,739,7,6,6,4,,,,,,,2,0,Completed,1.25,3.75,1.27,3.45,1.28,3.75,1.3,3.82,1.34,4,1.29,3.6
10,Buenos Aires,Argentina Open,12/02/18,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Cachin P.,137,276,431,183,6,2,6,1,,,,,,,2,0,Completed,1.33,3.25,1.3,3.2,1.33,3.4,1.32,3.66,1.35,3.9,1.31,3.45
10,Buenos Aires,Argentina Open,12/02/18,ATP250,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Berlocq C.,69,119,755,494,6,3,6,3,,,,,,,2,0,Completed,1.8,1.9,1.85,1.85,1.91,1.91,1.94,1.94,1.96,2.03,1.89,1.9
10,Buenos Aires,Argentina Open,12/02/18,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Kicker N.,59,87,864,660,2,6,6,4,6,4,,,,,2,1,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.49,2.8,1.51,2.85,1.47,2.68
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Vesely J.,51,60,968,850,6,0,6,3,,,,,,,2,0,Completed,1.9,1.8,1.95,1.75,2,1.8,2.06,1.84,2.14,1.91,1.99,1.81
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Dutra Silva R.,50,105,974,531,6,7,6,2,6,4,,,,,2,1,Completed,1.44,2.62,1.42,2.65,1.44,2.75,1.5,2.75,1.51,2.96,1.46,2.71
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Verdasco F.,Monteiro T.,40,96,1260,575,6,2,7,5,,,,,,,2,0,Completed,1.36,3,1.35,2.95,1.4,3,1.43,3.01,1.46,3.13,1.39,2.98
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Monfils G.,Cuevas P.,43,32,1175,1380,6,1,6,4,,,,,,,2,0,Completed,1.8,1.9,1.8,1.9,1.91,1.91,2.01,1.88,2.01,2.1,1.89,1.91
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Elias G.,Carballes Baena R.,114,76,502,728,6,2,6,4,,,,,,,2,0,Completed,2.1,1.66,2,1.72,2.1,1.73,2.06,1.84,2.17,1.87,2.02,1.79
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Zeballos H.,Cecchinato M.,66,102,768,543,6,1,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.78,2.14,1.8,2.3,1.73,2.1
10,Buenos Aires,Argentina Open,13/02/18,ATP250,Outdoor,Clay,1st Round,3,Schwartzman D.,Haider-Maurer A.,24,418,1810,91,6,4,6,3,,,,,,,2,0,Completed,1.06,10,1.05,7.75,1.06,9,1.06,11.49,1.08,11.5,1.06,9.84
10,Buenos Aires,Argentina Open,14/02/18,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Verdasco F.,59,40,864,1260,6,2,6,4,,,,,,,2,0,Completed,2.5,1.5,2.35,1.53,2.37,1.57,2.5,1.6,2.58,1.65,2.39,1.58
10,Buenos Aires,Argentina Open,14/02/18,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Ramos-Vinolas A.,51,20,968,1985,3,6,7,5,6,1,,,,,2,1,Completed,2,1.72,2,1.72,2.1,1.73,2.05,1.86,2.18,1.91,2.04,1.77
10,Buenos Aires,Argentina Open,14/02/18,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Bellucci T.,24,137,1810,431,3,6,6,3,6,2,,,,,2,1,Completed,1.22,4,1.23,3.75,1.25,4,1.27,4.18,1.3,4.3,1.26,3.84
10,Buenos Aires,Argentina Open,15/02/18,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Zeballos H.,6,66,4060,768,6,4,6,3,,,,,,,2,0,Completed,1.16,5,1.14,5,1.14,5.5,1.17,5.91,1.21,6.2,1.15,5.39
10,Buenos Aires,Argentina Open,15/02/18,ATP250,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Carreno Busta P.,69,10,755,2705,7,6,1,6,7,6,,,,,2,1,Completed,2.5,1.5,2.5,1.47,2.5,1.53,2.63,1.55,2.88,1.57,2.57,1.51
