ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
10,Buenos Aires,Copa Claro,10/02/14,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Bedene A.,231,103,211,548,7,5,3,6,6,2,,,,,2,1,Completed,1.53,2.37,1.5,2.5,1.44,2.62,1.63,2.4,1.53,2.5,1.63,2.62,1.54,2.41
10,Buenos Aires,Copa Claro,10/02/14,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Garcia-Lopez G.,108,52,513,861,7,6,6,4,,,,,,,2,0,Completed,2.37,1.53,2.5,1.5,2.75,1.4,2.37,1.65,2.75,1.44,2.75,1.65,2.49,1.51
10,Buenos Aires,Copa Claro,10/02/14,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Sousa J.,48,49,915,907,6,4,6,2,,,,,,,2,0,Completed,1.28,3.5,1.33,3.2,1.33,3.25,1.33,3.63,1.33,3.25,1.36,3.65,1.31,3.36
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Delbonis F.,43,63,981,744,3,6,7,5,6,1,,,,,2,1,Completed,2.25,1.57,2.2,1.65,2.2,1.62,2.56,1.56,2.25,1.62,2.56,1.62,2.31,1.58
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Carreno-Busta P.,17,65,1960,733,6,4,6,4,,,,,,,2,0,Completed,1.25,3.75,1.3,3.4,1.3,3.4,1.32,3.66,1.33,3.25,1.33,3.8,1.29,3.46
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Arguello F.,58,112,764,500,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.5,2.5,1.4,2.75,1.59,2.49,1.5,2.63,1.59,2.75,1.51,2.5
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Reister J.,14,94,2260,587,7,5,6,2,,,,,,,2,0,Completed,1.12,6,1.15,5.25,1.14,5,1.14,6.49,1.17,5,1.17,6.49,1.14,5.5
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Alund M.,46,131,932,430,6,4,6,7,6,3,,,,,2,1,Completed,1.8,1.9,1.75,2.05,1.8,1.91,1.74,2.2,1.8,2,1.83,2.2,1.75,2.02
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Giraldo S.,Montanes A.,57,61,773,746,7,6,6,2,,,,,,,2,0,Completed,1.4,2.75,1.4,2.9,1.4,2.75,1.48,2.83,1.4,2.88,1.48,2.95,1.41,2.82
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Volandri F.,Garin C.,77,439,683,86,5,7,6,0,6,3,,,,,2,1,Completed,1.44,2.62,1.48,2.6,1.44,2.62,1.49,2.78,1.44,2.75,1.51,2.78,1.46,2.65
10,Buenos Aires,Copa Claro,11/02/14,ATP250,Outdoor,Clay,1st Round,3,Ferrer D.,Gonzalez M.,5,160,5280,332,7,6,6,4,,,,,,,2,0,Completed,1.05,11,1.05,9,1.05,8.5,1.06,11.18,1.03,11,1.07,12,1.05,9.77
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,1st Round,3,Ramos A.,Monaco J.,92,42,598,1000,6,7,6,4,6,2,,,,,2,1,Completed,3.25,1.33,3,1.38,3,1.36,3.38,1.36,3,1.36,3.38,1.4,3.05,1.36
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Gonzalez A.,45,78,940,676,6,4,7,5,,,,,,,2,0,Completed,1.18,4.5,1.22,4,1.2,4.33,1.24,4.55,1.22,4,1.25,5.1,1.21,4.23
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,1st Round,3,Dolgopolov O.,Cuevas P.,53,230,860,215,6,3,4,6,7,6,,,,,2,1,Completed,1.33,3.25,1.35,3.1,1.36,3,1.39,3.23,1.36,3,1.4,3.35,1.35,3.12
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Ramirez-Hidalgo R.,84,165,627,316,7,5,6,2,,,,,,,2,0,Completed,1.33,3.25,1.35,3.1,1.36,3,1.4,3.18,1.36,3,1.4,3.4,1.34,3.15
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Zeballos H.,18,111,1930,500,6,2,7,5,,,,,,,2,0,Completed,1.12,6,1.15,5.25,1.12,5.5,1.16,5.99,1.14,5.5,1.17,6.7,1.14,5.54
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,2nd Round,3,Andujar P.,Granollers M.,43,231,981,211,6,3,6,0,,,,,,,2,0,Completed,2.2,1.61,2.1,1.7,2.25,1.57,2.35,1.67,2.2,1.67,2.35,1.73,2.18,1.66
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,2nd Round,3,Robredo T.,Pella G.,17,108,1960,513,4,6,6,1,6,4,,,,,2,1,Completed,1.18,4.5,1.2,4.3,1.2,4.33,1.26,4.3,1.2,4.5,1.26,4.9,1.21,4.29
10,Buenos Aires,Copa Claro,12/02/14,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Mayer L.,14,58,2260,764,6,7,6,3,6,2,,,,,2,1,Completed,1.22,4,1.28,3.5,1.25,3.75,1.26,4.3,1.29,3.5,1.32,4.33,1.25,3.78
10,Buenos Aires,Copa Claro,13/02/14,ATP250,Outdoor,Clay,2nd Round,3,Haase R.,Berlocq C.,46,48,932,915,6,2,6,7,6,2,,,,,2,1,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.73,1.52,2.5,1.53,2.78,1.54,2.58,1.48
10,Buenos Aires,Copa Claro,13/02/14,ATP250,Outdoor,Clay,2nd Round,3,Chardy J.,Dolgopolov O.,45,53,940,860,6,3,3,6,7,6,,,,,2,1,Completed,1.57,2.25,1.65,2.2,1.73,2,1.77,2.18,1.73,2.1,1.77,2.32,1.68,2.14
10,Buenos Aires,Copa Claro,13/02/14,ATP250,Outdoor,Clay,2nd Round,3,Almagro N.,Gimeno-Traver D.,18,84,1930,627,1,6,7,5,6,4,,,,,2,1,Completed,1.18,4.5,1.18,4.5,1.17,4.5,1.19,5.35,1.22,4,1.23,5.35,1.19,4.52
10,Buenos Aires,Copa Claro,13/02/14,ATP250,Outdoor,Clay,2nd Round,3,Ferrer D.,Giraldo S.,5,57,5280,773,6,4,7,6,,,,,,,2,0,Completed,1.1,7,1.1,6.5,1.1,6.5,1.14,6.73,1.11,6.5,1.14,7.05,1.11,6.43
10,Buenos Aires,Copa Claro,14/02/14,ATP250,Outdoor,Clay,2nd Round,3,Ramos A.,Volandri F.,92,77,598,683,6,2,6,1,,,,,,,2,0,Completed,1.53,2.37,1.58,2.35,1.57,2.25,1.6,2.52,1.62,2.25,1.65,2.55,1.56,2.38
