ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
12,San Jose,SAP Open,07/02/05,International,Indoor,Hard,1st Round,3,Carlsen K.,Labadze I.,88,73,6,7,6,2,6,3,,,,,2,1,Completed,,,,,,,,,,
12,San Jose,SAP Open,07/02/05,International,Indoor,Hard,1st Round,3,Kim K.,Hernych J.,67,71,7,5,6,3,,,,,,,2,0,Completed,2,1.72,1.93,1.83,2.12,1.67,1.75,1.75,2.19,1.719
12,San Jose,SAP Open,07/02/05,International,Indoor,Hard,1st Round,3,Dancevic F.,Morrison J.,168,122,4,6,7,6,6,0,,,,,2,1,Completed,2.37,1.53,,,,,2,1.55,2.48,1.595
12,San Jose,SAP Open,08/02/05,International,Indoor,Hard,1st Round,3,Lee H.T.,Gambill J.M.,58,101,6,3,7,6,,,,,,,2,0,Completed,1.66,2.1,1.77,2,1.7,2.1,1.7,1.8,1.806,2.04
12,San Jose,SAP Open,08/02/05,International,Indoor,Hard,1st Round,3,Ginepri R.,Young D.,74,1275,6,2,6,2,,,,,,,2,0,Completed,,,,,1.15,5.2,1.1,4.5,,
12,San Jose,SAP Open,08/02/05,International,Indoor,Hard,1st Round,3,Zib T.,Kohlschreiber P.,87,64,6,4,6,3,,,,,,,2,0,Completed,1.8,1.9,1.7,2.1,1.75,2,1.6,1.9,1.699,2.23
12,San Jose,SAP Open,08/02/05,International,Indoor,Hard,1st Round,3,Melzer J.,Weiner G.,36,175,6,2,7,5,,,,,,,2,0,Completed,1.28,3.25,1.33,3.2,1.35,3.1,1.3,2.7,1.321,3.67
12,San Jose,SAP Open,08/02/05,International,Indoor,Hard,1st Round,3,Blake J.,Moodie W.,138,120,6,3,6,4,,,,,,,2,0,Completed,1.53,2.37,1.5,2.55,1.55,2.35,1.4,2.3,1.562,2.58
12,San Jose,SAP Open,08/02/05,International,Indoor,Hard,1st Round,3,Spadea V.,Dupuis A.,19,79,5,7,6,3,6,2,,,,,2,1,Completed,1.25,3.5,1.33,3.2,1.28,3.46,1.3,2.7,1.299,3.85
12,San Jose,SAP Open,09/02/05,International,Indoor,Hard,1st Round,3,Agassi A.,Reynolds B.,10,196,6,4,6,4,,,,,,,2,0,Completed,1.04,9,1.03,10,1.07,7.19,1.05,5,1.053,14.83
12,San Jose,SAP Open,09/02/05,International,Indoor,Hard,1st Round,3,Haas T.,Carraz G.,17,93,6,3,7,6,,,,,,,2,0,Completed,1.16,4.5,1.18,4.65,1.15,5.2,1.15,3.8,1.222,4.8
12,San Jose,SAP Open,09/02/05,International,Indoor,Hard,1st Round,3,Mirnyi M.,Wessels P.,41,72,6,7,7,6,6,3,,,,,2,1,Completed,,,1.33,3.2,1.28,3.46,1.3,2.7,1.351,3.45
12,San Jose,SAP Open,09/02/05,International,Indoor,Hard,1st Round,3,Saulnier C.,Novak J.,55,26,6,2,6,2,,,,,,,2,0,Completed,2.62,1.44,2.6,1.48,2.6,1.45,2.3,1.4,2.79,1.495
12,San Jose,SAP Open,09/02/05,International,Indoor,Hard,1st Round,3,Malisse X.,Lu Y.H.,34,90,6,2,6,3,,,,,,,2,0,Completed,1.19,4,1.28,3.55,1.28,3.46,1.25,3,1.278,4.05
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,1st Round,3,Roddick A.,Goldstein P.,3,161,6,3,6,4,,,,,,,2,0,Completed,1.03,10,1.04,9,1.04,9.25,1.05,5,1.037,18.78
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,1st Round,3,Enqvist T.,Fish M.,75,35,7,6,6,1,,,,,,,2,0,Completed,2.75,1.39,2.8,1.42,2.45,1.5,2.3,1.4,3.04,1.427
12,San Jose,SAP Open,09/02/05,International,Indoor,Hard,2nd Round,3,Spadea V.,Blake J.,19,138,6,3,6,0,,,,,,,2,0,Completed,1.66,2.1,1.8,1.97,1.75,2,1.7,1.8,1.781,2.08
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,2nd Round,3,Haas T.,Dancevic F.,17,168,6,1,6,3,,,,,,,2,0,Completed,1.1,6.5,1.12,6,1.11,5.84,1.1,4.5,1.098,8.5
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,2nd Round,3,Saulnier C.,Zib T.,55,87,6,1,7,6,,,,,,,2,0,Completed,1.53,2.37,1.55,2.4,1.5,2.45,1.5,2.1,1.532,2.68
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,2nd Round,3,Melzer J.,Malisse X.,36,34,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.3,1.6,2.15,1.65,2,1.55,2.37,1.637
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,2nd Round,3,Mirnyi M.,Kim K.,41,67,6,1,7,5,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.85,1.4,2.3,1.493,2.8
12,San Jose,SAP Open,10/02/05,International,Indoor,Hard,2nd Round,3,Enqvist T.,Ginepri R.,75,74,6,3,7,6,,,,,,,2,0,Completed,1.9,1.8,1.96,1.8,2,1.75,1.75,1.75,1.962,1.862
12,San Jose,SAP Open,11/02/05,International,Indoor,Hard,2nd Round,3,Agassi A.,Carlsen K.,10,88,7,5,6,1,,,,,,,2,0,Completed,1.04,9,1.04,10,1.04,9.25,1.05,5,1.057,14
12,San Jose,SAP Open,11/02/05,International,Indoor,Hard,2nd Round,3,Roddick A.,Lee H.T.,3,58,6,3,3,6,6,2,,,,,2,1,Completed,1.06,8,1.05,9,1.1,6.75,1.05,5,1.063,13
12,San Jose,SAP Open,11/02/05,International,Indoor,Hard,Quarterfinals,3,Saulnier C.,Spadea V.,55,19,6,2,6,4,,,,,,,2,0,Completed,2.25,1.57,2.15,1.67,2.25,1.6,2.1,1.5,2.16,1.735
12,San Jose,SAP Open,11/02/05,International,Indoor,Hard,Quarterfinals,3,Haas T.,Mirnyi M.,17,41,6,7,7,6,6,2,,,,,2,1,Completed,1.33,3.25,1.35,3.1,1.4,2.85,1.25,3,1.364,3.35
12,San Jose,SAP Open,12/02/05,International,Indoor,Hard,Quarterfinals,3,Melzer J.,Agassi A.,36,10,6,3,6,1,,,,,,,2,0,Completed,5.5,1.12,5.4,1.14,3.89,1.23,3.8,1.15,5.28,1.186
12,San Jose,SAP Open,12/02/05,International,Indoor,Hard,Quarterfinals,3,Roddick A.,Enqvist T.,3,75,3,6,7,6,7,5,,,,,2,1,Completed,1.16,4.5,1.17,4.85,1.17,4.67,1.15,3.8,1.195,5.12
12,San Jose,SAP Open,12/02/05,International,Indoor,Hard,Semifinals,3,Saulnier C.,Melzer J.,55,36,6,7,6,3,6,3,,,,,2,1,Completed,2,1.72,2.1,1.7,1.95,1.8,1.95,1.65,1.99,1.84
12,San Jose,SAP Open,13/02/05,International,Indoor,Hard,Semifinals,3,Roddick A.,Haas T.,3,17,7,6,6,3,,,,,,,2,0,Completed,1.44,2.62,1.42,2.8,1.4,2.85,1.35,2.7,1.488,2.82
12,San Jose,SAP Open,14/02/05,International,Indoor,Hard,The Final,3,Roddick A.,Saulnier C.,3,55,6,0,6,4,,,,,,,2,0,Completed,1.12,5.5,1.13,5.65,1.1,6.25,1.15,4,1.165,5.65
