ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,2nd Round,3,Hipfl M.,Vanek J.,93,102,7,5,6,0,,,,,,,2,0,Completed,1.55,2.3,1.65,1.9,1.6,1.9,1.615,2.2
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,2nd Round,3,Ljubicic I.,Traykov I.,74,255,6,2,6,7,6,4,,,,,2,1,Completed,1.28,3.25,1.23,3.2,1.25,3,1.25,3.5
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,2nd Round,3,Malisse X.,Alami K.,67,109,6,4,6,1,,,,,,,2,0,Completed,1.6,2.2,1.7,1.86,1.65,1.85,1.615,2.2
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,2nd Round,3,Pavel A.,Rochus C.,31,88,6,1,6,1,,,,,,,2,0,Completed,1.35,2.9,1.4,2.45,1.35,2.5,1.364,2.875
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,2nd Round,3,Siemerink J.,Calatrava A.,91,47,7,5,3,6,6,2,,,,,2,1,Completed,2.9,1.35,2.5,1.37,2.7,1.3,2.625,1.444
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,2nd Round,3,Tabara M.,Canas G.,59,85,6,4,6,4,,,,,,,2,0,Completed,2.3,1.53,2.1,1.55,2.1,1.5,2.2,1.615
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,Quarterfinals,3,Gaudenzi A.,Siemerink J.,120,91,7,6,6,3,,,,,,,2,0,Completed,1.55,2.3,1.54,2.13,1.5,2.1,1.615,2.2
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,Quarterfinals,3,Gustafsson M.,Pavel A.,62,31,7,6,6,3,,,,,,,2,0,Completed,2.2,1.6,2.18,1.53,2.3,1.4,2.2,1.615
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,Quarterfinals,3,Hipfl M.,Malisse X.,93,67,6,3,6,3,,,,,,,2,0,Completed,1.9,1.8,1.86,1.7,1.9,1.6,1.833,1.833
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,Quarterfinals,3,Tabara M.,Ljubicic I.,59,74,6,4,5,7,6,4,,,,,2,1,Completed,1.9,1.8,1.8,1.75,1.75,1.75,2,1.727
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,Semifinals,3,Gaudenzi A.,Gustafsson M.,120,62,6,3,6,3,,,,,,,2,0,Completed,2,1.72,1.85,1.7,1.85,1.65,2.1,1.667
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,Semifinals,3,Hipfl M.,Tabara M.,93,59,6,1,5,7,6,2,,,,,2,1,Completed,1.75,1.95,1.75,1.8,1.75,1.75,1.727,2
32,St. Polten,Internationaler Raiffeisen Grand Prix,21/05/01,International,Outdoor,Clay,The Final,3,Gaudenzi A.,Hipfl M.,120,93,6,0,7,5,,,,,,,2,0,Completed,2.1,1.65,2.05,1.58,2,1.55,2,1.727
