ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
44,Atlanta,BB&T Atlanta Open,24/07/17,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Fabbiano T.,129,89,424,597,6,1,6,2,,,,,,,2,0,Completed,2.25,1.57,2.15,1.62,2.2,1.67,2.46,1.61,2.46,1.67,2.32,1.59
44,Atlanta,BB&T Atlanta Open,24/07/17,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Chung H.,291,53,172,861,4,6,6,2,6,3,,,,,2,1,Completed,3.25,1.33,3.2,1.3,3.5,1.3,3.98,1.29,3.98,1.33,3.51,1.29
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Donaldson J.,Escobedo E.,59,69,790,690,6,3,6,1,,,,,,,2,0,Completed,1.57,2.25,1.6,2.2,1.57,2.38,1.58,2.51,1.73,2.51,1.58,2.33
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Halys Q.,Kozlov S.,134,133,413,417,7,5,7,6,,,,,,,2,0,Completed,1.72,2,1.85,1.85,1.91,1.91,1.88,2.01,1.91,2.1,1.82,1.96
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Edmund K.,Baghdatis M.,45,75,933,645,6,3,7,5,,,,,,,2,0,Completed,1.5,2.5,1.47,2.5,1.53,2.5,1.55,2.61,1.55,2.75,1.5,2.56
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Jaziri M.,Opelka R.,72,128,655,428,5,7,7,6,6,1,,,,,2,1,Completed,2.1,1.66,2,1.72,2,1.8,2.02,1.87,2.11,1.89,2,1.8
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Young D.,Smyczek T.,51,194,870,275,6,4,6,2,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.41,3.1,1.45,3.1,1.41,2.83
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,Fratangelo B.,68,117,697,466,7,5,4,6,7,6,,,,,2,1,Completed,1.5,2.5,1.5,2.4,1.53,2.5,1.48,2.82,1.55,2.82,1.5,2.55
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Tiafoe F.,174,60,314,753,5,7,6,4,7,6,,,,,2,1,Completed,2.5,1.5,2.4,1.5,2.5,1.53,2.53,1.58,2.55,1.6,2.42,1.55
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Eubanks C.,Fritz T.,461,125,83,444,7,6,6,4,,,,,,,2,0,Completed,5,1.16,4.75,1.15,5,1.17,5.35,1.19,5.44,1.2,4.93,1.17
44,Atlanta,BB&T Atlanta Open,25/07/17,ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Pella G.,108,97,508,549,4,6,6,3,7,6,,,,,2,1,Completed,1.72,2,1.75,1.95,1.8,2,1.74,2.21,1.8,2.23,1.72,2.1
