ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
59,Moscow,Kremlin Cup,09/10/06,International,Indoor,Carpet,1st Round,3,Gabashvili T.,Muller G.,123,115,362,380,7,6,6,3,,,,,,,2,0,Completed,1.83,1.83,1.77,2,1.6,2.25,1.813,2.13,1.86,1.9
59,Moscow,Kremlin Cup,09/10/06,International,Indoor,Carpet,1st Round,3,Hernych J.,Volandri F.,89,34,456,910,6,1,6,4,,,,,,,2,0,Completed,1.39,2.75,1.5,2.55,1.32,3.22,1.308,3.95,1.58,2.32
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Kunitsyn I.,Schuttler P.,122,350,364,99,6,3,6,2,,,,,,,2,0,Completed,1.9,1.8,1.83,1.93,1.8,1.95,1.901,2.01,1.8,1.97
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Davydenko N.,Vanek J.,5,91,2590,453,6,0,6,0,,,,,,,2,0,Completed,1.05,8,1.08,7.25,1.07,7.19,1.08,11,1.06,8.05
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Benneteau J.,Roitman S.,46,104,780,412,6,3,6,0,,,,,,,2,0,Completed,1.16,4.5,1.22,4.1,1.2,4.25,1.056,15,1.24,3.85
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Bracciali D.,Verdasco F.,67,26,601,1055,6,7,6,4,,,,,,,1,1,Retired,2.5,1.5,2.6,1.48,2.28,1.58,2.61,1.585,2.35,1.56
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Clement A.,Zverev M.,54,164,720,249,4,6,6,3,6,2,,,,,2,1,Completed,1.5,2.5,1.5,2.55,1.53,2.4,1.629,2.49,1.45,2.65
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Vik R.,Novak J.,85,121,472,365,6,4,6,3,,,,,,,2,0,Completed,2.87,1.36,2.7,1.45,2.85,1.4,2.75,1.541,2.65,1.45
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Safin M.,Mahut N.,65,68,610,585,6,3,6,4,,,,,,,2,0,Completed,1.11,6,1.14,5.4,1.15,5.2,1.143,7.3,1.15,5.2
59,Moscow,Kremlin Cup,10/10/06,International,Indoor,Carpet,1st Round,3,Kohlschreiber P.,Youzhny M.,66,24,608,1120,6,2,7,5,,,,,,,2,0,Completed,4.5,1.16,4.65,1.18,4.67,1.17,6,1.182,4.6,1.18
