ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
58,Moscow,Kremlin Cup,13/10/14,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Lajovic D.,49,66,880,764,7,5,6,4,,,,,,,2,0,Completed,1.4,2.75,1.42,2.8,1.44,2.62,1.54,2.62,1.4,2.8,1.54,3,1.44,2.69
58,Moscow,Kremlin Cup,13/10/14,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Jaziri M.,96,75,574,728,6,4,6,2,,,,,,,2,0,Completed,1.66,2.1,1.8,2,1.73,2,1.71,2.24,1.91,1.83,1.95,2.24,1.76,2.03
58,Moscow,Kremlin Cup,13/10/14,ATP250,Indoor,Hard,1st Round,3,Gimeno-Traver D.,Vesely J.,112,71,502,743,7,5,6,3,,,,,,,2,0,Completed,3.75,1.25,4,1.22,3.75,1.25,3.85,1.3,4,1.22,4.3,1.3,3.83,1.25
58,Moscow,Kremlin Cup,13/10/14,ATP250,Indoor,Hard,1st Round,3,Bautista R.,Kuznetsov An.,16,85,1935,651,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.38,3,1.36,3,1.43,3.05,1.33,3,1.43,3.3,1.38,2.94
58,Moscow,Kremlin Cup,14/10/14,ATP250,Indoor,Hard,1st Round,3,Dodig I.,Riba P.,86,115,645,496,6,4,6,2,,,,,,,2,0,Completed,1.11,6.5,1.13,5.5,1.12,5.5,1.13,7,1.11,6,1.14,7,1.12,6.09
58,Moscow,Kremlin Cup,14/10/14,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Sela D.,128,106,421,532,6,4,6,0,,,,,,,2,0,Completed,2.2,1.61,2.1,1.7,2.2,1.62,2.27,1.7,2.1,1.67,2.35,1.73,2.17,1.66
58,Moscow,Kremlin Cup,14/10/14,ATP250,Indoor,Hard,1st Round,3,Monaco J.,Lorenzi P.,70,73,750,734,6,3,5,7,6,3,,,,,2,1,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.32,3.7,1.3,3.6,1.33,3.7,1.29,3.46
58,Moscow,Kremlin Cup,14/10/14,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Karatsev A.,116,221,488,218,6,3,6,4,,,,,,,2,0,Completed,1.28,3.5,1.28,3.5,1.3,3.4,1.28,4.06,1.33,3.25,1.35,4.06,1.29,3.54
58,Moscow,Kremlin Cup,14/10/14,ATP250,Indoor,Hard,1st Round,3,Groth S.,Rublev A.,88,495,634,72,7,6,7,5,,,,,,,2,0,Completed,1.28,3.5,1.28,3.5,1.25,3.75,1.32,3.7,1.3,3.6,1.34,3.75,1.29,3.45
58,Moscow,Kremlin Cup,14/10/14,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Khachanov K.,74,282,732,169,6,7,6,0,6,2,,,,,2,1,Completed,1.16,5,1.18,4.5,1.14,5,1.22,4.85,1.17,4.8,1.24,5.1,1.18,4.64
