ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
58,Moscow,Kremlin Cup,29/09/03,International,Indoor,Carpet,1st Round,3,Spadea V.,Stoliarov A.,31,185,1,6,6,4,6,4,,,,,2,1,Completed,1.4,2.75,1.36,2.95,1.25,3,,,,
58,Moscow,Kremlin Cup,29/09/03,International,Indoor,Carpet,1st Round,3,Rochus O.,Bjorkman J.,51,41,6,4,6,4,,,,,,,2,0,Completed,3,1.333,3.1,1.33,2.5,1.35,2.875,1.364,,
58,Moscow,Kremlin Cup,29/09/03,International,Indoor,Carpet,1st Round,3,Andreev I.,Schalken S.,114,13,6,3,6,1,,,,,,,2,0,Completed,8,1.063,6,1.1,4.5,1.1,6,1.1,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Ketola T.,Chela J.I.,176,44,6,4,6,7,7,5,,,,,2,1,Completed,4.5,1.167,4,1.22,3.3,1.2,,,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Ljubicic I.,Zib T.,42,157,6,2,6,4,,,,,,,2,0,Completed,1.25,3.5,1.25,3.7,1.2,3.3,,,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Koubek S.,Youzhny M.,63,36,7,6,6,0,,,,,,,2,0,Completed,2.625,1.444,2.9,1.38,2.3,1.4,2.625,1.444,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Rosset M.,Prinosil D.,129,255,6,1,6,1,,,,,,,2,0,Completed,1.533,2.375,1.66,2.15,1.5,2.1,,,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Calleri A.,Golovanov D.,16,729,6,2,6,2,,,,,,,2,0,Completed,1.25,3.5,1.25,3.75,1.15,3.8,,,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Sargsian S.,Volandri F.,58,49,6,1,6,2,,,,,,,2,0,Completed,,,1.22,3.65,1.15,3.8,,,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Kafelnikov Y.,Kunitsyn I.,29,160,6,0,7,6,,,,,,,2,0,Completed,1.167,4.5,1.16,4.75,1.15,3.8,1.2,4,,
58,Moscow,Kremlin Cup,30/09/03,International,Indoor,Carpet,1st Round,3,Mirnyi M.,Davydenko N.,28,40,6,3,4,6,6,3,,,,,2,1,Completed,1.571,2.25,1.5,2.45,1.5,2.1,1.533,2.375,,
58,Moscow,Kremlin Cup,01/10/03,International,Indoor,Carpet,1st Round,3,Mathieu P.H.,Lopez F.,47,32,6,1,6,4,,,,,,,2,0,Completed,1.5,2.5,1.65,2.15,1.6,1.9,1.727,2,,
58,Moscow,Kremlin Cup,01/10/03,International,Indoor,Carpet,1st Round,3,Dent T.,Mantilla F.,45,20,6,2,6,0,,,,,,,2,0,Completed,1.2,4,1.12,5.6,1.2,3.3,1.167,4.5,,
58,Moscow,Kremlin Cup,01/10/03,International,Indoor,Carpet,1st Round,3,Labadze I.,Nieminen J.,83,30,3,6,6,4,6,2,,,,,2,1,Completed,,,,,3.3,1.2,4,1.2,,
58,Moscow,Kremlin Cup,01/10/03,International,Indoor,Carpet,1st Round,3,Kucera K.,Massu N.,33,21,6,7,6,2,6,2,,,,,2,1,Completed,1.615,2.2,1.55,2.4,1.55,2,1.571,2.25,,
58,Moscow,Kremlin Cup,01/10/03,International,Indoor,Carpet,1st Round,3,Black W.,Safin M.,395,27,6,4,6,7,6,4,,,,,2,1,Completed,,,2.9,1.38,2.5,1.35,,
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Dent T.,Rochus O.,45,51,6,4,2,6,6,4,,,,,2,1,Completed,1.222,4,1.22,4,1.2,3.3,,
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Sargsian S.,Kafelnikov Y.,58,29,6,4,2,6,6,4,,,,,2,1,Completed,3.25,1.333,3.15,1.33,2.7,1.3,3,1.333
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Rosset M.,Kucera K.,129,33,7,5,7,6,,,,,,,2,0,Completed,3,1.364,2.75,1.42,2.2,1.45,3,1.333
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Calleri A.,Labadze I.,16,83,6,4,3,6,6,1,,,,,2,1,Completed,,,1.48,2.55,1.5,2.1,1.444,2.625
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Koubek S.,Mirnyi M.,63,28,6,3,4,6,7,6,,,,,2,1,Completed,2.75,1.4,2.9,1.38,2.7,1.3,2.875,1.364
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Spadea V.,Black W.,31,395,5,7,7,5,6,3,,,,,2,1,Completed,1.444,2.625,1.42,2.75,1.35,2.5,1.4,2.75
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Andreev I.,Ljubicic I.,114,42,6,4,7,6,,,,,,,2,0,Completed,3.75,1.25,3.7,1.25,3,1.25,3.5,1.25
58,Moscow,Kremlin Cup,02/10/03,International,Indoor,Carpet,2nd Round,3,Mathieu P.H.,Ketola T.,47,176,6,2,6,4,,,,,,,2,0,Completed,1.222,4,1.2,4.25,1.15,3.8,1.167,4.5
58,Moscow,Kremlin Cup,03/10/03,International,Indoor,Carpet,Quarterfinals,3,Sargsian S.,Calleri A.,58,16,6,3,6,4,,,,,,,2,0,Completed,2.1,1.667,2,1.75,2.1,1.5,2.2,1.615
