ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Evans D.,Becker B.,82,96,695,612,6,2,6,1,,,,,,,2,0,Completed,1.72,2,1.75,1.85,1.8,2,1.75,2.18,1.8,2.2,1.72,2.1
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Duckworth J.,Smyczek T.,205,120,268,494,7,5,6,1,,,,,,,2,0,Completed,1.8,1.9,1.75,1.85,1.8,1.91,1.99,1.9,1.99,2,1.89,1.89
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Fratangelo B.,Kuznetsov Al.,108,311,557,153,4,6,6,2,6,4,,,,,2,1,Completed,1.53,2.37,1.35,2.65,1.4,3,1.62,2.43,1.62,3,1.53,2.5
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Millman J.,Kudla D.,65,100,790,600,7,5,6,0,,,,,,,2,0,Completed,1.61,2.2,1.55,2.2,1.62,2.2,1.62,2.39,1.69,2.39,1.65,2.22
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Sugita Y.,Pospisil V.,106,98,581,605,1,6,6,2,7,6,,,,,2,1,Completed,3,1.36,2.9,1.3,3.25,1.36,3.5,1.34,3.5,1.42,3.16,1.35
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Thompson J.,Estrella Burgos V.,90,74,652,720,6,3,6,2,,,,,,,2,0,Completed,1.72,2,1.68,1.95,1.8,2,1.87,2.02,1.87,2.1,1.78,2.01
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Sela D.,67,62,788,826,6,4,6,3,,,,,,,2,0,Completed,1.53,2.37,1.55,2.1,1.57,2.38,1.53,2.62,1.62,2.68,1.55,2.42
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Donaldson J.,Millot V.,153,147,374,397,5,7,6,2,6,4,,,,,2,1,Completed,1.66,2.1,1.72,1.9,1.8,2,1.65,2.33,1.87,2.33,1.75,2.06
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Mannarino A.,Tiafoe F.,55,156,880,358,7,6,7,5,,,,,,,2,0,Completed,1.3,3.4,1.35,2.75,1.4,3,1.5,2.72,1.5,3.45,1.37,3.03
46,Washington,Citi Open,19/07/16,ATP500,Outdoor,Hard,1st Round,3,Baker B.,Groth S.,437,154,92,373,7,6,7,6,,,,,,,2,0,Completed,2.37,1.53,2.2,1.55,2.25,1.62,2.46,1.58,2.5,1.67,2.31,1.59
