ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Black W.,Fleishman Z.,129,413,7,6,6,1,,,,,,,2,0,Completed,,,1.25,3.1,1.2,3.2,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Boutter J.,Burgsmuller L.,57,73,6,3,6,7,6,3,,,,,2,1,Completed,1.5,2.4,1.5,2.2,1.4,2.3,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Bryan M.,Harsanyi P.,326,962,6,1,6,2,,,,,,,2,0,Completed,,,1.22,3.4,1.2,3.2,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Canas G.,Goldstein P.,28,141,6,4,6,7,6,1,,,,,2,1,Completed,1.4,2.7,1.3,2.85,1.25,3,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Carlsen K.,Gaudenzi A.,276,56,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Chang M.,Black B.,63,119,7,6,6,1,,,,,,,2,0,Completed,1.48,2.45,1.5,2.2,1.5,2.1,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Davydenko N.,Schuettler R.,98,58,4,6,6,3,6,0,,,,,2,1,Completed,2.85,1.36,2.5,1.42,2.3,1.4,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Delgado R.,Martin A.,126,38,6,4,4,6,7,5,,,,,2,1,Completed,,,2.8,1.32,2.7,1.3,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Diaz J.,Salzenstein J.,69,170,6,4,7,5,,,,,,,2,0,Completed,,,1.72,1.85,1.75,1.75,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Dupuis A.,Prinosil D.,62,52,7,6,6,4,,,,,,,2,0,Completed,2.2,1.6,2.05,1.6,2,1.55,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Golmard J.,Bryan B.,48,166,6,2,7,5,,,,,,,2,0,Completed,1.4,2.7,1.42,2.4,1.45,2.2,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Joyce M.,Blanco G.,258,44,7,6,6,7,6,3,,,,,2,1,Completed,,,2,1.62,1.9,1.6,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Kim A.,O'Brien A.,454,316,3,6,6,2,6,4,,,,,2,1,Completed,,,2.6,1.37,2.5,1.35,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Mamiit C.,Gimelstob J.,111,172,6,3,6,2,,,,,,,2,0,Completed,1.7,2,1.85,1.72,1.8,1.7,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Mantilla F.,Stoliarov A.,72,75,3,6,6,1,6,2,,,,,2,1,Completed,1.72,2,1.52,2.15,1.6,1.9,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Massu N.,Lee M.,83,113,6,4,7,6,,,,,,,2,0,Completed,1.7,2,1.72,1.85,1.75,1.75
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Rios M.,Lee H.T.,64,60,6,4,7,5,,,,,,,2,0,Completed,1.68,2.05,1.55,2.1,1.6,1.9
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Roddick A.,Arthurs W.,30,51,6,3,5,7,7,6,,,,,2,1,Completed,1.35,2.9,1.35,2.65,1.35,2.5
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Rusedski G.,Hipfl M.,29,76,6,1,7,6,,,,,,,2,0,Completed,1.18,4.25,1.17,3.85,1.15,3.8
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Schalken S.,Luzzi F.,33,112,6,3,7,6,,,,,,,2,0,Completed,,,,,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Srichaphan P.,Capalik K.,122,302,7,6,6,4,,,,,,,2,0,Completed,,,1.55,2.1,1.55,2
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Vicente F.,Delgado J.,68,123,6,4,7,6,,,,,,,2,0,Completed,,,,,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Wessels P.,Pozzi G.,124,105,7,6,6,4,,,,,,,2,0,Completed,1.75,1.95,1.65,1.95,1.75,1.75
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,1st Round,3,Zib T.,Sanguinetti D.,147,55,6,3,7,5,,,,,,,2,0,Completed,,,,,,
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Agassi A.,Black W.,2,129,6,3,6,4,,,,,,,2,0,Completed,1.1,5.75,1.12,4.5,1.1,4.5
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Canas G.,Mamiit C.,28,111,3,6,6,1,6,1,,,,,2,1,Completed,1.35,2.9,1.35,2.65,1.3,2.7
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Chang M.,Kiefer N.,63,23,3,6,6,3,6,2,,,,,2,1,Completed,2.7,1.4,2.45,1.42,2.2,1.45
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Corretja A.,Massu N.,10,83,4,6,6,0,6,3,,,,,2,1,Completed,1.3,3.2,1.25,3.2,1.25,3
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Delgado R.,Diaz J.,126,69,7,5,4,6,6,3,,,,,2,1,Completed,1.62,2.15,1.82,1.75,1.8,1.7
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Gambill J.M.,Mantilla F.,18,72,6,3,6,1,,,,,,,2,0,Completed,1.25,3.5,1.25,3.1,1.25,3
51,Washington,Legg Mason Classic,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Golmard J.,Bryan M.,48,326,7,5,6,2,,,,,,,2,0,Completed,1.22,3.75,1.25,3.1,1.2,3.2
