ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Shang J.,Gomez E.,149,155,420,384,6,3,6,3,,,,,,,2,0,Completed,1.25,4,1.24,4.56,1.25,4.7,1.21,4.3
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Lestienne C.,55,109,901,574,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.37,3.34,1.41,3.6,1.35,3.15
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Shevchenko A.,Cressy M.,93,96,632,615,6,3,7,6,,,,,,,2,0,Completed,2.75,1.44,2.93,1.45,3.22,1.54,2.7,1.46
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Watanuki Y.,Wu Y.,99,90,608,683,1,4,,,,,,,,,0,0,Retired,2.3,1.62,2.42,1.63,2.43,1.65,2.33,1.59
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Mmoh M.,Klahn B.,112,797,564,26,6,3,6,3,,,,,,,2,0,Completed,1.3,3.5,1.31,3.68,1.33,3.68,1.3,3.47
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Karatsev A.,Pannu K.,75,717,798,35,7,6,6,1,,,,,,,2,0,Completed,1.07,9,1.08,10.23,1.1,10.23,1.06,8.85
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Broady L.,Moutet C.,125,80,504,750,7,6,6,4,,,,,,,2,0,Completed,1.8,2,1.83,2.08,1.84,2.16,1.78,2.01
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Mcdonald M.,Schwartzman D.,60,95,870,615,6,3,6,3,,,,,,,2,0,Completed,1.53,2.5,1.54,2.64,1.61,2.64,1.53,2.47
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Barrere G.,Mochizuki S.,59,200,884,304,6,4,6,7,6,3,,,,,2,1,Completed,1.44,2.75,1.47,2.88,1.51,2.88,1.47,2.67
47,Washington,Citi Open,31/07/2023,ATP500,Outdoor,Hard,1st Round,3,Albot R.,Giron M.,97,69,615,830,6,3,5,7,7,5,,,,,2,1,Completed,3.2,1.36,3.05,1.43,3.2,1.47,2.93,1.4
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,1st Round,3,Monfils G.,Fratangelo B.,323,695,162,38,6,3,6,4,,,,,,,2,0,Completed,1.3,3.5,1.34,3.52,1.34,3.6,1.31,3.43
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,1st Round,3,Kokkinakis T.,Daniel T.,86,111,696,568,2,6,6,4,6,4,,,,,2,1,Completed,1.57,2.38,1.7,2.27,1.72,2.45,1.63,2.25
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,1st Round,3,Shimabukuro S.,Harris L.,161,186,367,321,6,4,6,3,,,,,,,2,0,Completed,3.75,1.29,3.45,1.34,3.75,1.34,3.45,1.3
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,1st Round,3,Svajda Z.,Purcell M.,233,78,259,778,4,6,7,6,7,5,,,,,2,1,Completed,2,1.8,1.98,1.91,2.04,1.91,1.96,1.83
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,1st Round,3,Nakashima B.,Vukic A.,70,62,830,855,7,6,7,6,,,,,,,2,0,Completed,1.4,3,1.41,3.12,1.51,3.12,1.4,2.88
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,1st Round,3,Thompson J.,Anderson K.,71,652,827,45,6,4,6,7,6,1,,,,,2,1,Completed,1.5,2.63,1.51,2.64,1.6,2.68,1.52,2.5
47,Washington,Citi Open,01/08/2023,ATP500,Outdoor,Hard,2nd Round,3,Shang J.,Shelton B.,149,43,420,1065,6,2,3,6,6,3,,,,,2,1,Completed,2.2,1.67,2.47,1.61,2.47,1.73,2.25,1.64
