ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
8,Montpellier,Open Sud de France,04/02/2019,ATP250,Indoor,Hard,1st Round,3,Granollers M.,Karlovic I.,111,78,520,694,7,6,6,7,7,6,,,,,2,1,Completed,2.75,1.4,2.73,1.51,3.12,1.51,2.76,1.45
8,Montpellier,Open Sud de France,04/02/2019,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Humbert U.,210,86,245,646,3,6,7,6,6,4,,,,,2,1,Completed,1.28,3.5,1.33,3.63,1.35,3.72,1.3,3.48
8,Montpellier,Open Sud de France,04/02/2019,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Menendez-Maceiras A.,35,124,1155,451,6,1,6,1,,,,,,,2,0,Completed,1.36,3,,,1.38,3.5,1.34,3.08
8,Montpellier,Open Sud de France,05/02/2019,ATP250,Indoor,Hard,1st Round,3,Gulbis E.,Hurkacz H.,83,73,659,710,6,4,7,6,,,,,,,2,0,Completed,2,1.72,2.07,1.83,2.15,1.88,2.03,1.79
8,Montpellier,Open Sud de France,05/02/2019,ATP250,Indoor,Hard,1st Round,3,Hoang A.,Darcis S.,150,311,381,100,6,1,6,2,,,,,,,2,0,Completed,1.57,2.25,1.59,2.5,1.63,2.55,1.57,2.41
8,Montpellier,Open Sud de France,05/02/2019,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Mahut N.,72,195,710,264,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.5,2.76,1.56,2.86,1.49,2.62
8,Montpellier,Open Sud de France,05/02/2019,ATP250,Indoor,Hard,1st Round,3,Berdych T.,Bachinger M.,79,142,685,395,5,7,6,3,6,3,,,,,2,1,Completed,1.14,5.5,1.16,6,1.2,6.2,1.15,5.41
8,Montpellier,Open Sud de France,05/02/2019,ATP250,Indoor,Hard,1st Round,3,Paire B.,Donskoy E.,58,96,820,599,7,5,6,3,,,,,,,2,0,Completed,1.33,3.25,1.34,3.53,1.38,3.53,1.33,3.32
8,Montpellier,Open Sud de France,05/02/2019,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Kudla D.,44,63,983,770,6,2,6,1,,,,,,,2,0,Completed,1.4,2.75,1.41,3.14,1.45,3.33,1.4,2.93
8,Montpellier,Open Sud de France,06/02/2019,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Bemelmans R.,128,132,438,426,6,2,6,4,,,,,,,2,0,Completed,1.44,2.62,1.5,2.77,1.51,2.85,1.47,2.69
8,Montpellier,Open Sud de France,06/02/2019,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Fabbiano T.,80,84,674,653,4,6,6,4,6,3,,,,,2,1,Completed,1.53,2.37,1.51,2.73,1.58,2.75,1.51,2.56
8,Montpellier,Open Sud de France,06/02/2019,ATP250,Indoor,Hard,1st Round,3,Albot R.,Kohlschreiber P.,90,32,620,1250,6,4,6,3,,,,,,,2,0,Completed,3,1.36,3.23,1.39,3.35,1.41,3.12,1.36
8,Montpellier,Open Sud de France,06/02/2019,ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Hoang A.,35,150,1155,381,6,3,7,5,,,,,,,2,0,Completed,1.4,2.75,1.53,2.71,1.55,3.19,1.49,2.62
8,Montpellier,Open Sud de France,06/02/2019,ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Paire B.,79,58,685,820,6,2,6,0,,,,,,,2,0,Completed,1.4,2.75,1.51,2.75,1.57,2.86,1.47,2.69
8,Montpellier,Open Sud de France,06/02/2019,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Simon G.,210,31,245,1280,6,2,7,6,,,,,,,2,0,Completed,1.5,2.5,1.59,2.52,1.61,2.74,1.55,2.46
