ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Dlouhy L.,Benneteau J.,79,53,509,706,2,6,6,3,6,2,,,,,2,1,Completed,1.72,2,1.77,2,1.75,2,1.746,2.24,,
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Volandri F.,Gicquel M.,57,84,665,496,6,1,,,,,,,,,1,0,Retired,1.5,2.5,1.53,2.45,1.5,2.45,1.503,2.84,1.5,2.38
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Greul S.,di Mauro A.,76,93,513,439,7,5,7,6,,,,,,,2,0,Completed,1.39,2.75,1.37,3,1.35,3.1,1.385,3.4,1.45,2.65
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Cilic M.,Korolev E.,209,115,191,377,6,7,6,4,6,3,,,,,2,1,Completed,2.5,1.5,2.45,1.53,2.53,1.48,2.64,1.575,2.5,1.5
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Vanek J.,Ventura S.,110,288,389,126,7,5,6,4,,,,,,,2,0,Completed,1.33,3,,,,,1.37,3.5,,
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Hernych J.,Cipolla F.,104,143,408,309,6,2,6,1,,,,,,,2,0,Completed,1.61,2.2,,,1.75,2,1.73,2.27,,
45,Umag,Croatia Open,24/07/06,International,Outdoor,Clay,1st Round,3,Portas A.,Ferrero J.C.,122,30,363,1055,7,6,6,7,7,5,,,,,2,1,Completed,5.5,1.12,5.25,1.15,4.67,1.17,6.3,1.172,5.08,1.15
45,Umag,Croatia Open,25/07/06,International,Outdoor,Clay,1st Round,3,Vik R.,Coria G.,74,27,529,1085,6,2,6,3,,,,,,,2,0,Completed,3.5,1.25,3.4,1.3,3.46,1.28,3.53,1.366,3.42,1.29
45,Umag,Croatia Open,25/07/06,International,Outdoor,Clay,1st Round,3,Berlocq C.,Galvani S.,111,113,387,381,6,2,6,2,,,,,,,2,0,Completed,,,,,,,2.48,1.633,,
45,Umag,Croatia Open,25/07/06,International,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Vicente F.,55,100,677,416,5,6,6,0,6,1,,,,,2,1,Completed,1.36,2.87,1.35,3.1,1.37,2.92,1.365,3.54,1.4,2.84
