ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Calleri A.,Lopez F.,46,78,6,1,6,2,,,,,,,2,0,Completed,1.364,2.875,1.4,2.8,1.35,2.75,1.35,2.5,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Coria G.,Blanco G.,82,117,6,4,6,7,2,0,,,,,1,1,Retired,1.444,2.625,1.42,2.75,1.44,2.45,1.45,2.2,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Ferrer D.,Nalbandian D.,114,14,6,4,6,3,,,,,,,2,0,Completed,3.25,1.286,,,3,1.3,2.7,1.3,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Gross O.,Hipfl M.,149,95,3,6,7,6,7,6,,,,,2,1,Completed,2.2,1.615,,,2.2,1.53,2,1.55,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Hanescu V.,Rios M.,185,27,6,0,6,4,,,,,,,2,0,Completed,3,1.333,2.75,1.42,3,1.3,2.5,1.35,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Horna L.,Montanes A.,79,56,7,5,6,2,,,,,,,2,0,Completed,1.909,1.8,2,1.75,1.97,1.65,1.9,1.6,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Krajan Z.,Massa E.,109,107,6,4,6,2,,,,,,,2,0,Completed,,,,,1.75,1.85,1.65,1.85,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Ljubicic I.,Mazarakis V.,33,178,6,3,6,2,,,,,,,2,0,Completed,1.25,3.5,1.22,4,1.2,3.55,1.2,3.3,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Lopez M.,Squillari F.,134,125,7,5,6,2,,,,,,,2,0,Completed,2.25,1.571,,,2.3,1.5,2.1,1.5,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Marin J.A.,Galvani S.,147,119,6,3,3,6,6,0,,,,,2,1,Completed,1.833,1.833,,,1.85,1.77,1.7,1.8,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Massu N.,Vacek J.,74,67,6,0,6,2,,,,,,,2,0,Completed,1.5,2.5,1.5,2.5,1.52,2.25,1.45,2.2,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Portas A.,80,71,6,3,7,5,,,,,,,2,0,Completed,2,1.727,1.85,1.9,1.83,1.77,1.85,1.65,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Melzer J.,Spadea V.,103,76,2,6,6,3,4,2,,,,,1,1,Retired,2.5,1.5,2.5,1.5,2.4,1.44,2.5,1.35,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Moya C.,Kucera K.,18,75,6,3,6,1,,,,,,,2,0,Completed,1.167,4.5,1.25,3.75,1.17,4,1.2,3.3,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Radic M.,Knowle J.,152,86,6,4,6,3,,,,,,,2,0,Completed,,,,,1.57,2.1,1.5,2.1,,
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,1st Round,3,Vicente F.,Fukarek O.,53,126,6,4,1,6,7,5,,,,,2,1,Completed,1.333,3,1.28,3.5,1.32,2.8,1.2,3.3
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,2nd Round,3,Coria G.,Massu N.,82,74,7,6,6,2,,,,,,,2,0,Completed,1.571,2.25,1.6,2.25,1.6,2.1,1.6,1.9
42,Umag,Croatia Open,15/07/02,International,Outdoor,Clay,2nd Round,3,Ferrer D.,Lopez M.,114,134,6,3,6,1,,,,,,,2,0,Completed,1.533,2.375,1.5,2.45,1.65,2,1.55,2
