ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,1st Round,3,Meligeni F.,Hipfl M.,89,73,6,2,7,6,,,,,,,2,0,Completed,1.55,2.3,1.65,1.95,1.65,1.85,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,1st Round,3,Peya A.,Burgsmuller L.,203,72,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,1st Round,3,Prinosil D.,Sanguinetti D.,67,54,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.6,2.05,1.55,2,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,1st Round,3,Robredo T.,Levy H.,39,71,6,1,5,7,6,4,,,,,2,1,Completed,1.52,2.35,1.5,2.2,1.45,2.2,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,1st Round,3,Sampras P.,Rochus O.,10,74,6,4,6,7,7,6,,,,,2,1,Completed,1.1,5.75,1.1,5,1.1,4.5,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Bjorkman J.,Blanco G.,53,46,7,5,,,,,,,,,1,0,Retired,1.3,3.2,1.3,2.9,1.25,3,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Clement A.,Prinosil D.,12,67,6,4,7,6,,,,,,,2,0,Completed,1.3,3.2,1.3,2.6,1.25,3,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Enqvist T.,Boutter J.,19,55,6,3,6,4,,,,,,,2,0,Completed,1.25,3.5,1.3,2.9,1.25,3,1.286,3.25
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Haas T.,Robredo T.,16,39,7,6,3,6,6,2,,,,,2,1,Completed,1.48,2.45,1.45,2.35,1.5,2.1,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Johansson T.,Dupuis A.,14,61,6,3,6,1,,,,,,,2,0,Completed,1.22,3.75,1.3,2.9,1.25,3,1.364,2.875
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Mantilla F.,Canas G.,69,28,5,7,6,3,6,2,,,,,2,1,Completed,2.55,1.45,2.3,1.47,2.2,1.45,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Meligeni F.,Martin A.,89,38,6,7,6,4,6,2,,,,,2,1,Completed,2.55,1.45,2.25,1.5,2.2,1.45,2.375,1.533
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,2nd Round,3,Sampras P.,Peya A.,10,203,6,3,6,2,,,,,,,2,0,Completed,1.1,5.75,1.1,5,1.1,4.5,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,Quarterfinals,3,Clement A.,Meligeni F.,12,89,1,6,6,3,6,3,,,,,2,1,Completed,1.25,3.5,1.3,2.85,1.25,3,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,Quarterfinals,3,Haas T.,Bjorkman J.,16,53,6,1,6,4,,,,,,,2,0,Completed,1.48,2.45,1.5,2.2,1.5,2.1,1.5,2.5
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,Quarterfinals,3,Johansson T.,Enqvist T.,14,19,7,5,3,6,7,6,,,,,2,1,Completed,,,,,,,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,Quarterfinals,3,Sampras P.,Mantilla F.,10,69,7,5,6,3,,,,,,,2,0,Completed,1.2,4,1.18,3.75,1.2,3.2,,
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,Semifinals,3,Haas T.,Clement A.,16,12,6,3,7,6,,,,,,,2,0,Completed,1.5,2.45,1.52,2.2,1.45,2.2,1.533,2.375
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,Semifinals,3,Sampras P.,Johansson T.,10,14,7,5,6,3,,,,,,,2,0,Completed,1.45,2.6,1.4,2.5,1.35,2.5,1.4,2.75
52,Long Island,Hamlet Cup,20/08/01,International,Outdoor,Hard,The Final,3,Haas T.,Sampras P.,16,10,6,3,3,6,6,2,,,,,2,1,Completed,2.75,1.38,2.45,1.4,2.5,1.35,3,1.333
