ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
49,Long Island,TD Waterhouse Cup,23/08/04,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Gasquet R.,79,119,7,6,7,6,,,,,,,2,0,Completed,1.667,2.1,1.7,2.1,1.7,2.1,1.65,1.85,1.606,2.45
49,Long Island,TD Waterhouse Cup,23/08/04,International,Outdoor,Hard,1st Round,3,Ferreira W.,Sanchez D.,108,63,6,2,6,3,,,,,,,2,0,Completed,1.333,3.25,1.33,3.2,1.35,3.1,1.3,2.7,1.351,3.45
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Verdasco F.,Martin A.,35,58,6,4,3,6,6,1,,,,,2,1,Completed,1.5,2.5,1.6,2.3,1.53,2.4,1.5,2.1,1.621,2.41
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Enqvist T.,Benneteau J.,60,75,6,3,7,6,,,,,,,2,0,Completed,1.571,2.25,1.65,2.2,1.6,2.3,1.6,1.9,1.704,2.22
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Melzer J.,Martin T.,43,98,1,6,6,3,6,3,,,,,2,1,Completed,1.909,1.8,1.86,1.9,1.95,1.8,1.75,1.75,2,1.833
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Llodra M.,Sargsian S.,56,53,6,4,6,1,,,,,,,2,0,Completed,1.667,2.1,1.77,2,1.85,1.9,1.7,1.8,1.794,2.06
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Chela J.I.,Beck K.,18,72,6,4,6,2,,,,,,,2,0,Completed,1.444,2.625,1.48,2.6,1.45,2.6,1.35,2.5,1.444,2.95
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Andreev I.,Costa A.,50,44,6,1,5,7,6,4,,,,,2,1,Completed,1.5,2.5,1.45,2.7,1.4,2.85,1.4,2.3,1.426,3.05
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Horna L.,Popp A.,38,82,6,1,6,3,,,,,,,2,0,Completed,1.727,2,1.83,1.95,1.83,1.91,1.75,1.75,1.909,1.909
49,Long Island,TD Waterhouse Cup,24/08/04,International,Outdoor,Hard,1st Round,3,Koubek S.,Ferrer D.,101,54,6,1,6,3,,,,,,,2,0,Completed,1.727,2,1.77,2,1.9,1.85,1.8,1.7,1.99,1.84
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,1st Round,3,Nieminen J.,Ginepri R.,71,47,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2.3,1.6,2.46,1.51,2.2,1.45,2.55,1.571
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,1st Round,3,Tursunov D.,Ancic M.,68,29,6,1,6,4,,,,,,,2,0,Completed,2.5,1.5,2.3,1.6,2.3,1.6,2.1,1.5,2.64,1.543
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,1st Round,3,Hewitt L.,Mutis O.,5,115,7,6,6,1,,,,,,,2,0,Completed,1.1,6.5,1.07,7.75,1.1,6.25,1.1,4.5,1.108,8
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,1st Round,3,Davydenko N.,Hippensteel K.,55,210,6,2,6,3,,,,,,,2,0,Completed,1.33,3,1.45,2.7,1.35,3.1,1.3,2.7,1.441,2.97
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Kim K.,16,150,6,3,6,3,,,,,,,2,0,Completed,1.222,3.75,1.14,5.25,1.15,5.2,1.2,3.3,1.182,5.3
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,1st Round,3,Johansson J.,Elseneer G.,30,107,6,4,6,3,,,,,,,2,0,Completed,1.25,3.5,1.22,4.1,1.28,3.46,1.35,2.5,1.286,3.95
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,2nd Round,3,Melzer J.,Andreev I.,43,50,6,3,6,4,,,,,,,2,0,Completed,2,1.727,2,1.78,1.9,1.85,1.85,1.65,1.952,1.87
49,Long Island,TD Waterhouse Cup,25/08/04,International,Outdoor,Hard,2nd Round,3,Tursunov D.,Gambill J.M.,68,79,6,7,7,6,7,6,,,,,2,1,Completed,1.833,1.833,1.85,1.9,1.87,1.87,1.9,1.6,1.84,1.99
49,Long Island,TD Waterhouse Cup,26/08/04,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Ferreira W.,16,108,7,6,7,5,,,,,,,2,0,Completed,1.333,3.25,1.33,3.2,1.3,3.2,1.35,2.5,1.351,3.45
49,Long Island,TD Waterhouse Cup,26/08/04,International,Outdoor,Hard,2nd Round,3,Johansson J.,Koubek S.,30,101,6,2,6,4,,,,,,,2,0,Completed,1.364,3,1.33,3.2,1.4,2.85,1.4,2.3,1.355,3.42
49,Long Island,TD Waterhouse Cup,26/08/04,International,Outdoor,Hard,2nd Round,3,Davydenko N.,Verdasco F.,55,35,7,6,6,3,,,,,,,2,0,Completed,2,1.727,2.2,1.65,2,1.75,1.65,1.85,2.09,1.775
49,Long Island,TD Waterhouse Cup,26/08/04,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Llodra M.,5,56,6,1,6,4,,,,,,,2,0,Completed,1.143,5,1.2,4.4,1.21,4.06,1.1,4.5,1.2,5
49,Long Island,TD Waterhouse Cup,26/08/04,International,Outdoor,Hard,2nd Round,3,Horna L.,Nieminen J.,38,71,6,3,6,4,,,,,,,2,0,Completed,2.1,1.667,2,1.77,1.95,1.8,1.6,1.9,2.12,1.758
49,Long Island,TD Waterhouse Cup,27/08/04,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Enqvist T.,18,60,6,4,5,7,6,1,,,,,2,1,Completed,1.444,2.625,1.45,2.7,1.5,2.55,1.45,2.2,1.455,2.95
49,Long Island,TD Waterhouse Cup,27/08/04,International,Outdoor,Hard,Quarterfinals,3,Horna L.,Davydenko N.,38,55,6,4,6,7,6,4,,,,,2,1,Completed,1.909,1.8,1.85,1.95,1.95,1.8,1.75,1.75,1.98,1.877
49,Long Island,TD Waterhouse Cup,27/08/04,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Johansson J.,16,30,3,6,7,6,6,3,,,,,2,1,Completed,1.909,1.8,1.9,1.9,1.95,1.8,1.75,1.75,2.09,1.8
49,Long Island,TD Waterhouse Cup,27/08/04,International,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Chela J.I.,5,18,6,7,6,1,6,1,,,,,2,1,Completed,1.25,3.75,1.33,3.3,1.37,2.92,1.2,3.3,1.365,3.34
49,Long Island,TD Waterhouse Cup,28/08/04,International,Outdoor,Hard,Quarterfinals,3,Tursunov D.,Melzer J.,68,43,4,6,7,6,6,4,,,,,2,1,Completed,2.2,1.615,2.3,1.6,2.3,1.6,2,1.55,2.39,1.637
49,Long Island,TD Waterhouse Cup,28/08/04,International,Outdoor,Hard,Semifinals,3,Hewitt L.,Tursunov D.,5,68,6,3,1,0,,,,,,,1,0,Retired,1.125,5.5,1.15,5.5,1.17,4.67,1.1,5,1.171,5.65
49,Long Island,TD Waterhouse Cup,29/08/04,International,Outdoor,Hard,Semifinals,3,Horna L.,Srichaphan P.,38,16,1,6,6,4,7,6,,,,,2,1,Completed,3,1.364,3.15,1.36,3.1,1.35,2.7,1.35,3.2,1.4
49,Long Island,TD Waterhouse Cup,29/08/04,International,Outdoor,Hard,The Final,3,Hewitt L.,Horna L.,5,38,6,3,6,1,,,,,,,2,0,Completed,1.16,4.5,1.15,5.25,1.15,5.2,1.15,4,1.177,5.55
