ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
51,Winston-Salem,Winston-Salem Open at Wake Forest University,21/08/16,ATP250,Outdoor,Hard,1st Round,3,Fratangelo B.,Donskoy E.,116,79,535,691,3,6,6,4,6,2,,,,,2,1,Completed,1.9,1.8,1.88,1.72,1.91,1.91,1.98,1.91,2,1.91,1.93,1.83
51,Winston-Salem,Winston-Salem Open at Wake Forest University,21/08/16,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Elias G.,67,61,765,806,6,3,7,6,,,,,,,2,0,Completed,1.44,2.62,1.38,2.65,1.4,2.75,1.53,2.67,1.53,2.88,1.46,2.66
51,Winston-Salem,Winston-Salem Open at Wake Forest University,21/08/16,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Seppi A.,78,88,694,675,6,2,6,3,,,,,,,2,0,Completed,2.62,1.44,2.4,1.42,2.75,1.44,2.77,1.5,2.75,1.5,2.69,1.46
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Marchenko I.,72,65,720,795,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5,1.4,2.6,1.44,2.75,1.53,2.66,1.53,2.75,1.48,2.61
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Robert S.,Mathieu P.H.,52,69,844,741,4,6,6,2,6,2,,,,,2,1,Completed,2,1.72,1.88,1.72,2.1,1.73,2.09,1.81,2.14,1.82,2.06,1.76
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Young D.,Herbert P.H.,57,76,817,695,6,4,6,1,,,,,,,2,0,Completed,1.66,2.1,1.65,2,1.73,2.1,1.86,2.03,1.86,2.12,1.75,2.04
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Mcgee J.,77,272,695,193,3,6,7,6,6,2,,,,,2,1,Completed,1.53,2.37,1.55,2.1,1.62,2.25,1.63,2.4,1.67,2.55,1.58,2.33
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Duckworth J.,63,199,801,284,7,6,1,6,6,3,,,,,2,1,Completed,1.36,3,1.38,2.65,1.4,3,1.48,2.83,1.48,3,1.42,2.79
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Edmund K.,Ram R.,85,105,679,577,7,5,7,6,,,,,,,2,0,Completed,1.5,2.5,1.48,2.35,1.57,2.38,1.6,2.49,1.69,2.5,1.57,2.35
51,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/16,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Van Rijthoven T.,48,344,928,136,3,6,6,3,6,3,,,,,2,1,Completed,1.12,6,1.11,5,1.1,6.5,1.11,7.71,1.13,7.71,1.1,6.63
