ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
49,Winston-Salem,Winston-Salem Open at Wake Forest University,21/08/11,ATP250,Outdoor,Hard,1st Round,3,Sweeting R.,Rochus O.,71,78,698,669,6,3,7,5,,,,,,,2,0,Completed,1.61,2.2,1.65,2.15,1.67,2.1,1.76,2.16,1.62,2.2,1.76,2.3,1.67,2.13
49,Winston-Salem,Winston-Salem Open at Wake Forest University,21/08/11,ATP250,Outdoor,Hard,1st Round,3,Kamke T.,Falla A.,92,117,580,462,6,1,6,0,,,,,,,2,0,Completed,1.53,2.37,1.6,2.25,1.57,2.25,1.62,2.43,1.57,2.25,1.65,2.6,1.56,2.37
49,Winston-Salem,Winston-Salem Open at Wake Forest University,21/08/11,ATP250,Outdoor,Hard,1st Round,3,Andreev I.,Tomic B.,79,62,656,752,6,7,6,3,6,4,,,,,2,1,Completed,2.37,1.53,2.35,1.55,2.38,1.53,2.55,1.57,2.38,1.53,3,1.63,2.45,1.53
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Blake J.,Kukushkin M.,63,61,719,766,7,5,6,1,,,,,,,2,0,Completed,1.28,3.5,1.3,3.3,1.29,3.5,1.32,3.7,1.29,3.25,1.34,3.75,1.29,3.42
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Young D.,Berrer M.,85,84,620,620,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.5,2.5,1.57,2.25,1.5,2.76,1.57,2.25,1.58,2.76,1.5,2.49
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Nishikori K.,Muller G.,48,69,900,710,1,6,6,4,7,6,,,,,2,1,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.54,2.63,1.57,2.25,1.58,2.7,1.51,2.5
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Berlocq C.,Haider-Maurer A.,75,74,672,684,7,5,4,1,,,,,,,1,0,Retired,1.61,2.2,1.7,2.08,1.73,2,1.79,2.13,1.67,2.1,1.82,2.28,1.72,2.07
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Darcis S.,Gil F.,102,104,540,534,3,6,6,3,6,4,,,,,2,1,Completed,1.4,2.75,1.45,2.65,1.44,2.63,1.47,2.87,1.5,2.5,1.5,2.96,1.44,2.69
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Benneteau J.,Mello R.,113,114,478,478,6,1,6,3,,,,,,,2,0,Completed,1.3,3.4,1.3,3.3,1.3,3.4,1.34,3.54,1.29,3.25,1.37,3.54,1.31,3.33
49,Winston-Salem,Winston-Salem Open at Wake Forest University,22/08/11,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Volandri F.,94,86,570,617,6,3,6,2,,,,,,,2,0,Completed,1.05,11,1.15,5,1.08,7,1.06,10.73,1.17,4.5,1.14,11.5,1.07,8.09
