ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Coria G.,Uebel L.,14,288,6,3,6,1,,,,,,,2,0,Completed,,,1.15,5,1.1,6.75,1.1,5,1.161,6.63
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Soderling R.,Haehnel J.,35,106,7,5,6,3,,,,,,,2,0,Completed,1.08,7,1.12,6,1.13,5.5,1.15,4,1.131,7.83
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Llodra M.,Gremelmayr D.,65,379,6,3,3,6,7,6,,,,,2,1,Completed,,,1.25,3.65,1.2,4.25,1.2,3.6,1.267,4.4
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Arthurs W.,Sluiter R.,86,99,7,5,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.2,1.65,2.15,1.7,1.9,1.752,2.23
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Burgsmuller L.,Wawrinka S.,101,73,2,6,7,5,6,3,,,,,2,1,Completed,2.62,1.44,2.4,1.53,2.75,1.42,2.7,1.35,2.82,1.495
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Robredo T.,Muller G.,13,69,6,4,6,4,,,,,,,2,0,Completed,1.53,2.37,1.6,2.3,1.55,2.35,1.5,2.2,1.613,2.53
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Hernych J.,van Scheppingen D.,77,144,7,6,6,4,,,,,,,2,0,Completed,1.33,3,1.3,3.3,1.4,2.85,,,1.4,3.3
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Kohlschreiber P.,Lisnard J.R.,64,93,6,1,7,6,,,,,,,2,0,Completed,1.33,3,1.33,3.2,1.35,3.1,1.35,2.7,1.323,3.8
34,'s-Hertogenbosch,Ordina Open,13/06/05,International,Outdoor,Grass,1st Round,3,Mathieu P.H.,Vanek J.,60,97,6,4,6,3,,,,,,,2,0,Completed,1.25,3.5,1.28,3.55,1.3,3.35,1.25,3.2,1.287,4.19
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Garcia-Lopez G.,Klein T.,81,839,6,0,6,2,,,,,,,2,0,Completed,1.28,3.25,,,,,1.25,3.2,1.263,4.5
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Benneteau J.,Petzschner P.,129,283,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,2,1.77,1.8,1.95,1.8,1.8,2.11,1.826
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Sanguinetti D.,Kucera K.,63,157,7,6,6,4,,,,,,,2,0,Completed,1.36,2.87,,,1.45,2.6,1.3,2.9,1.546,2.68
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Ancic M.,Logtens P.,21,286,6,4,6,2,,,,,,,2,0,Completed,1.06,8,1.07,7.25,1.04,9.25,1.1,5,1.063,14
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Schalken S.,Phau B.,89,103,7,6,6,1,,,,,,,2,0,Completed,1.22,3.75,1.25,3.85,1.28,3.46,1.2,3.6,1.282,4.25
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Philippoussis M.,Rochus C.,188,48,6,3,7,6,,,,,,,2,0,Completed,1.3,3.2,1.33,3.1,1.4,2.85,1.4,2.5,1.403,3.28
34,'s-Hertogenbosch,Ordina Open,14/06/05,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Pavel A.,112,42,6,2,7,6,,,,,,,2,0,Completed,1.72,2,1.77,2,1.8,1.95,1.8,1.8,1.73,2.27
