ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Allegro Y.,Ilie A.,310,65,6,7,6,1,6,1,,,,,2,1,Completed,,,,,,,,
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Arazi H.,Petrovic D.,27,318,6,3,6,2,,,,,,,2,0,Completed,,,1.47,2.25,1.45,2.2,,
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Canas G.,Capalik K.,61,415,6,3,6,3,,,,,,,2,0,Completed,,,1.52,2.15,1.5,2.1,,
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Elseneer G.,Voltchkov V.,323,30,5,7,7,5,6,0,,,,,2,1,Completed,,,,,,,,
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Escude N.,Hrbaty D.,31,20,4,6,7,6,6,3,,,,,2,1,Completed,1.3,3.2,1.25,2.85,1.3,2.7,1.333,3
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Federer R.,Dupuis A.,15,68,7,6,6,4,,,,,,,2,0,Completed,1.28,3.25,1.27,3,1.3,2.7,1.333,3
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Gustafsson M.,van Scheppingen D.,54,175,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Hewitt L.,Sanguinetti D.,6,67,6,2,6,1,,,,,,,2,0,Completed,1.14,4.75,1.1,4.5,1.1,4.5,1.125,5.5
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Ivanisevic G.,Mirnyi M.,128,51,7,6,7,6,,,,,,,2,0,Completed,2.2,1.6,2.15,1.55,1.9,1.6,2.1,1.667
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Malisse X.,Clement A.,56,12,6,4,6,4,,,,,,,2,0,Completed,1.9,1.8,1.82,1.75,1.75,1.75,2,1.727
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Robredo T.,Rochus O.,69,63,6,4,6,1,,,,,,,2,0,Completed,2.7,1.4,2.45,1.4,2.3,1.4,2.75,1.4
