ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
26,Estoril ,Estoril Open,25/04/05,International Series,Outdoor,Clay,1st Round,3,Tabara M.,Berdych T.,96,47,1,6,6,4,6,1,,,,,2,1,Completed,3,1.33,3.2,1.33,3.35,1.3,2.35,1.45,3.38,1.36
26,Estoril ,Estoril Open,25/04/05,International Series,Outdoor,Clay,1st Round,3,Gaudio G.,Hernych J.,5,76,6,7,7,5,6,0,,,,,2,1,Completed,1.07,7,1.06,8.5,1.09,6.68,1.05,6,1.069,11.71
26,Estoril ,Estoril Open,25/04/05,International Series,Outdoor,Clay,1st Round,3,Ventura S.,Muller G.,71,67,3,6,6,1,6,2,,,,,2,1,Completed,1.83,1.83,2.05,1.73,2,1.75,1.8,1.8,2.09,1.775
26,Estoril ,Estoril Open,25/04/05,International Series,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Karlovic I.,80,64,6,3,6,3,,,,,,,2,0,Completed,1.61,2.2,1.53,2.45,1.6,2.3,1.45,2.35,1.621,2.41
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Cakl T.,Carlsen K.,234,56,6,3,6,0,,,,,,,2,0,Completed,,,,,,,1.7,1.9,,
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Calleri A.,Machado R.,94,318,4,6,6,3,6,1,,,,,2,1,Completed,1.03,10,,,,,1.05,6,1.069,11.75
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Mathieu P.H.,Novak J.,73,23,7,6,6,1,,,,,,,2,0,Completed,2,1.72,1.83,1.93,1.87,1.87,2.1,1.55,1.82,2.02
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Montanes A.,Blanco G.,74,249,7,6,6,4,,,,,,,2,0,Completed,1.28,3.25,1.35,3,1.4,2.85,1.35,2.7,1.392,3.2
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Marin J.A.,Chela J.I.,226,45,6,1,6,2,,,,,,,2,0,Completed,5.5,1.12,5,1.15,5.2,1.15,4,1.15,6.1,1.148
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Johansson J.,Calatrava A.,12,83,7,6,6,4,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.8,1.95,1.6,2,1.649,2.34
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Sanguinetti D.,Condor F.,81,374,6,0,6,2,,,,,,,2,0,Completed,,,,,,,1.35,2.7,,
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Moya C.,Mantilla F.,9,78,6,0,7,6,,,,,,,2,0,Completed,1.3,3.2,1.4,2.85,1.4,2.85,1.3,2.9,1.444,2.95
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Lopez F.,Corretja A.,27,153,6,7,7,6,6,4,,,,,2,1,Completed,1.3,3.2,1.33,3.2,1.4,2.85,1.3,2.9,1.368,3.32
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Ferrero J.C.,Baghdatis M.,42,93,6,3,2,6,7,6,,,,,2,1,Completed,1.07,7,1.08,7.25,1.1,6.25,1.1,5,1.093,9
26,Estoril ,Estoril Open,26/04/05,International Series,Outdoor,Clay,1st Round,3,Robredo T.,Cermak F.,15,406,6,2,2,6,6,4,,,,,2,1,Completed,1.14,5,,,,,1.15,4,1.154,5.9
