ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,3rd Round,3,Bryan B.,Mirnyi M.,202,60,6,4,1,6,6,2,,,,,2,1,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,3rd Round,3,Hewitt L.,Ivanisevic G.,11,63,6,4,6,4,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,3rd Round,3,Pioline C.,Gimelstob J.,6,102,6,4,7,5,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,3rd Round,3,Sanguinetti D.,Nestor D.,104,163,6,3,4,6,7,5,,,,,2,1,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,3rd Round,3,Sampras P.,Llodra M.,4,169,6,1,7,6,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Pioline C.,11,6,6,4,6,4,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,Quarterfinals,3,Pozzi G.,Safin M.,76,8,7,5,7,6,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,Quarterfinals,3,Sanguinetti D.,Pavel A.,104,26,3,6,7,6,6,3,,,,,2,1,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,Quarterfinals,3,Sampras P.,Bryan B.,4,202,6,4,6,4,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,Semifinals,3,Hewitt L.,Pozzi G.,11,76,6,1,6,4,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,Semifinals,3,Sampras P.,Sanguinetti D.,4,104,7,5,6,3,,,,,,,2,0,Completed
34,Queens Club,Stella Artois,12/06/00,International,Outdoor,Grass,The Final,3,Hewitt L.,Sampras P.,11,4,6,4,6,4,,,,,,,2,0,Completed
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
