ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Garcia-Lopez G.,Lisnard J.R.,81,95,7,6,6,1,,,,,,,2,0,Completed,1.66,2.1,1.65,2.2,1.75,2.05,1.8,1.8,1.671,2.39
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Hanescu V.,Draper S.,59,871,6,7,7,6,6,2,,,,,2,1,Completed,1.44,2.62,1.5,2.55,1.53,2.4,1.5,2.2,1.529,2.69
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Sanguinetti D.,Phau B.,63,105,6,2,7,6,,,,,,,2,0,Completed,1.33,3,1.4,2.85,1.4,2.85,1.35,2.7,1.383,3.35
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Ginepri R.,Burgsmuller L.,73,103,6,2,6,2,,,,,,,2,0,Completed,1.25,3.5,1.28,3.55,1.3,3.35,1.25,3.2,1.318,3.84
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Malisse X.,Lee H.T.,51,58,6,2,6,0,,,,,,,2,0,Completed,1.61,2.2,1.65,2.2,1.6,2.25,1.55,2.1,1.82,2.12
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Beck K.,Arthurs W.,44,86,7,5,6,4,,,,,,,2,0,Completed,1.9,1.8,1.88,1.88,1.95,1.8,1.95,1.65,2.01,1.901
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Rusedski G.,Goodall J.,38,324,6,3,6,4,,,,,,,2,0,Completed,,,,,,,1.1,5,1.1,8.75
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Murray A.,Ventura S.,357,110,6,1,6,2,,,,,,,2,0,Completed,,,1.53,2.45,1.65,2.15,1.6,2,1.535,2.75
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Carraz G.,Sargsian S.,116,91,3,0,,,,,,,,,0,0,Retired,1.44,2.62,,,,,1.5,2.2,1.41,3.24
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Guccione C.,Vliegen K.,188,122,7,6,3,6,6,4,,,,,2,1,Completed,1.44,2.62,1.4,2.85,1.45,2.6,1.5,2.2,1.472,2.92
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Andreev I.,Mackin A.,42,230,7,5,4,6,6,3,,,,,2,1,Completed,1.36,2.87,1.33,3.2,1.4,2.85,1.25,3.2,1.407,3.26
33,Queens Club,Stella Artois,06/06/05,International,Outdoor,Grass,1st Round,3,Kim K.,Srichaphan P.,70,36,6,3,6,4,,,,,,,2,0,Completed,3.5,1.25,3.55,1.28,3.35,1.3,2.9,1.3,4.73,1.248
