ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Bracciali D.,Lopez F.,54,48,699,785,6,1,7,6,,,,,,,2,0,Completed,2,1.72,2.1,1.7,2,1.75,2.21,1.763,1.9,1.8
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Lu Y.H.,Muller G.,119,65,373,603,6,4,7,6,,,,,,,2,0,Completed,2.75,1.39,2.7,1.45,2.45,1.5,2.65,1.571,2.5,1.5
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Reynolds B.,Kunitsyn I.,110,104,392,401,6,4,6,4,,,,,,,2,0,Completed,1.57,2.25,1.65,2.2,1.7,2.1,1.769,2.2,1.6,2.25
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Delgado R.,Dlouhy L.,107,84,395,475,6,4,7,6,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.75,2,1.806,2.14,1.7,2.1
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Sabau R.,Vik R.,131,73,334,553,6,3,6,3,,,,,,,2,0,Completed,2,1.72,2.1,1.7,2.15,1.65,2.22,1.758,2.15,1.66
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Udomchoke D.,Zib T.,95,125,414,352,3,6,7,5,6,0,,,,,2,1,Completed,1.61,2.2,1.55,2.4,1.6,2.3,1.588,2.6,1.6,2.25
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Gimelstob J.,Sluiter R.,93,92,436,437,7,6,6,2,,,,,,,2,0,Completed,1.72,2,1.83,1.93,1.83,1.91,1.826,2.11,1.8,1.96
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Henman T.,Agassi A.,76,21,520,1325,6,4,6,4,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.55,2.35,1.592,2.59,1.57,2.32
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Dupuis A.,Rusedski G.,163,37,255,830,5,7,6,3,3,2,,,,,1,1,Retired,3.25,1.28,2.85,1.4,3.1,1.35,3.48,1.373,3,1.36
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Vicente F.,Lee M.,118,256,376,139,6,3,6,2,,,,,,,2,0,Completed,2.25,1.57,2.25,1.6,2.35,1.55,2.41,1.662,2.42,1.53
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Dancevic F.,Carlsen K.,127,105,351,399,4,6,6,3,6,3,,,,,2,1,Completed,2.5,1.5,2.4,1.55,2.35,1.55,2.66,1.568,2.25,1.6
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Lee H.T.,Mathieu P.H.,109,34,392,920,7,6,6,7,6,4,,,,,2,1,Completed,2.2,1.61,2.15,1.67,2.4,1.53,2.81,1.498,2.06,1.72
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Monfils G.,Melzer J.,23,79,1245,505,7,6,7,6,,,,,,,2,0,Completed,1.8,1.9,1.88,1.88,1.87,1.87,1.893,2.02,2,1.77
33,Queens Club,Stella Artois,12/06/06,International,Outdoor,Grass,1st Round,3,Verdasco F.,Greul S.,30,85,1035,475,6,3,6,3,,,,,,,2,0,Completed,1.25,3.5,1.25,3.85,1.28,3.46,1.303,4,1.29,3.4
33,Queens Club,Stella Artois,13/06/06,International,Outdoor,Grass,1st Round,3,Fish M.,Baker J.,86,291,461,117,6,1,6,3,,,,,,,2,0,Completed,1.05,8,1.07,8,1.07,7.19,1.097,9.28,1.08,7.3
