ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
65,Stockholm,Stockholm Open,25/10/04,International,Indoor,Hard,1st Round,3,Gambill J.M.,Nieminen J.,92,78,7,6,3,6,6,2,,,,,2,1,Completed,2.25,1.571,2.6,1.48,2.45,1.5,2.1,1.5,2.67,1.535
65,Stockholm,Stockholm Open,25/10/04,International,Indoor,Hard,1st Round,3,Pavel A.,Calleri A.,13,56,6,4,7,6,,,,,,,2,0,Completed,1.667,2.1,1.77,2,1.8,1.95,1.65,1.85,1.69,2.25
65,Stockholm,Stockholm Open,25/10/04,International,Indoor,Hard,1st Round,3,Johansson T.,Malisse X.,42,50,7,6,7,6,,,,,,,2,0,Completed,1.615,2.2,1.6,2.3,1.55,2.35,1.65,1.85,1.625,2.4
65,Stockholm,Stockholm Open,25/10/04,International,Indoor,Hard,1st Round,3,Carlsen K.,Eleskovic E.,79,748,6,0,6,1,,,,,,,2,0,Completed,1.11,6,,,,,1.1,4.5,,
65,Stockholm,Stockholm Open,25/10/04,International,Indoor,Hard,1st Round,3,Verdasco F.,Ginepri R.,36,59,6,2,2,1,,,,,,,1,0,Retired,1.8,1.909,1.92,1.84,1.9,1.85,1.8,1.7,1.909,1.909
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Rochus O.,Settergren J.,75,383,6,3,6,2,,,,,,,2,0,Completed,,,,,1.3,3.35,1.3,2.7,,
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Lopez F.,Morrison J.,27,90,7,6,7,5,,,,,,,2,0,Completed,1.333,3,1.3,3.4,1.35,3.1,1.25,3,1.333,3.55
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Tipsarevic J.,Berdych T.,126,38,3,6,7,6,6,1,,,,,2,1,Completed,,,3,1.35,3.22,1.32,2.3,1.4,,
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Haas T.,Sanguinetti D.,22,95,7,6,6,4,,,,,,,2,0,Completed,1.167,4.5,1.13,5.25,1.15,5.2,1.2,3.3,1.167,5.5
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Johansson J.,Garcia A.,11,112,6,3,6,2,,,,,,,2,0,Completed,1.05,8,1.03,10,1.05,8.5,1.05,5,1.05,15.5
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Soderling R.,Enqvist T.,41,74,7,6,6,3,,,,,,,2,0,Completed,1.444,2.625,1.44,2.7,1.45,2.6,1.4,2.3,1.37,3.3
65,Stockholm,Stockholm Open,26/10/04,International,Indoor,Hard,1st Round,3,Tabara M.,Kohlschreiber P.,119,93,6,0,6,4,,,,,,,2,0,Completed,1.833,1.833,1.67,2.1,1.87,1.87,1.8,1.7,1.781,2.08
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,1st Round,3,Sluiter R.,Andersen J.F.,88,190,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,1st Round,3,Ryderstedt M.,Hernandez O.,239,98,6,4,6,4,,,,,,,2,0,Completed,,,,,1.67,2.12,1.75,1.75,1.637,2.37
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,1st Round,3,Agassi A.,Vliegen K.,7,107,6,2,6,4,,,,,,,2,0,Completed,1.083,7,1.07,7.5,1.1,6.75,1.1,4.5,1.129,7
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,1st Round,3,Bjorkman J.,Arthurs W.,55,96,4,6,6,4,6,4,,,,,2,1,Completed,1.571,2.25,1.55,2.4,1.6,2.25,1.6,1.9,1.606,2.45
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,2nd Round,3,Rochus O.,Tipsarevic J.,75,126,6,4,7,5,,,,,,,2,0,Completed,1.72,2,1.65,2.2,1.55,2.35,1.55,2,1.654,2.33
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,2nd Round,3,Pavel A.,Tabara M.,13,119,6,3,3,6,6,3,,,,,2,1,Completed,1.364,3,1.4,2.8,1.39,2.83,1.35,2.5,1.478,2.82
65,Stockholm,Stockholm Open,27/10/04,International,Indoor,Hard,2nd Round,3,Johansson T.,Soderling R.,42,41,1,6,7,6,6,4,,,,,2,1,Completed,2.2,1.615,2.2,1.65,2.35,1.55,1.9,1.6,2.6,1.556
65,Stockholm,Stockholm Open,28/10/04,International,Indoor,Hard,2nd Round,3,Verdasco F.,Sluiter R.,36,88,6,4,6,2,,,,,,,2,0,Completed,1.533,2.375,1.53,2.45,1.5,2.45,1.45,2.2,1.581,2.52
65,Stockholm,Stockholm Open,28/10/04,International,Indoor,Hard,2nd Round,3,Ryderstedt M.,Lopez F.,239,27,6,4,6,7,6,3,,,,,2,1,Completed,5,1.14,6.75,1.08,7.19,1.07,5,1.05,6.3,1.143
65,Stockholm,Stockholm Open,28/10/04,International,Indoor,Hard,2nd Round,3,Haas T.,Carlsen K.,22,79,7,5,7,5,,,,,,,2,0,Completed,1.167,4.5,1.15,5,1.17,4.67,1.25,3,1.19,5.15
65,Stockholm,Stockholm Open,28/10/04,International,Indoor,Hard,2nd Round,3,Agassi A.,Bjorkman J.,7,55,6,3,6,4,,,,,,,2,0,Completed,1.143,5,1.1,6.5,1.1,6.75,1.1,4.5,1.129,6.9
65,Stockholm,Stockholm Open,28/10/04,International,Indoor,Hard,2nd Round,3,Johansson J.,Gambill J.M.,11,92,6,4,6,4,,,,,,,2,0,Completed,1.167,4.5,1.16,5,1.13,5.5,1.2,3.3,1.18,5.35
65,Stockholm,Stockholm Open,29/10/04,International,Indoor,Hard,Quarterfinals,3,Haas T.,Rochus O.,22,75,6,3,7,6,,,,,,,2,0,Completed,1.2,4,1.16,4.75,1.17,4.67,1.2,3.3,1.222,4.75
65,Stockholm,Stockholm Open,29/10/04,International,Indoor,Hard,Quarterfinals,3,Agassi A.,Verdasco F.,7,36,7,6,6,2,,,,,,,2,0,Completed,1.222,3.75,1.16,4.85,1.2,4.25,1.2,3.3,1.2,5
65,Stockholm,Stockholm Open,29/10/04,International,Indoor,Hard,Quarterfinals,3,Ryderstedt M.,Johansson J.,239,11,3,6,5,3,,,,,,,0,1,Retired,6.5,1.1,8.5,1.05,8.5,1.05,4.5,1.1,9,1.091
65,Stockholm,Stockholm Open,29/10/04,International,Indoor,Hard,Quarterfinals,3,Johansson T.,Pavel A.,42,13,7,6,7,5,,,,,,,2,0,Completed,1.727,2,1.77,2,1.75,2,1.75,1.75,1.704,2.22
65,Stockholm,Stockholm Open,30/10/04,International,Indoor,Hard,Semifinals,3,Agassi A.,Haas T.,7,22,7,6,7,6,,,,,,,2,0,Completed,1.444,2.625,1.53,2.5,1.55,2.35,1.45,2.35,1.588,2.5
65,Stockholm,Stockholm Open,30/10/04,International,Indoor,Hard,Semifinals,3,Johansson T.,Ryderstedt M.,42,239,6,3,6,2,,,,,,,2,0,Completed,1.16,4.5,1.1,6.25,1.17,4.67,1.15,4,1.138,6.5
65,Stockholm,Stockholm Open,31/10/04,International,Indoor,Hard,The Final,3,Johansson T.,Agassi A.,42,7,3,6,6,3,7,6,,,,,2,1,Completed,4,1.222,4.55,1.2,3.98,1.22,3.2,1.25,4.9,1.215
