ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Rochus C.,Devilder N.,54,60,1148,1089,6,3,6,7,7,5,,,,,2,1,Completed,1.44,2.62,1.45,2.7,,,1.44,2.63,1.46,2.62
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Daniel M.,Canas G.,120,107,673,784,3,6,6,1,6,4,,,,,2,1,Completed,2.5,1.5,,,2.375,1.533,2.5,1.5,2.28,1.6
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Krajinovic F.,97,514,835,94,6,0,2,6,6,2,,,,,2,1,Completed,1.25,3.75,1.3,3.55,1.3,3.4,1.29,3.25,1.3,3.4
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Clement A.,Ventura S.,57,117,1144,720,6,1,6,4,,,,,,,2,0,Completed,,,,,,,,,,
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Querrey S.,38,61,1460,1085,4,6,6,4,6,3,,,,,2,1,Completed,1.4,2.75,1.48,2.65,1.4,2.75,1.5,2.5,1.4,2.85
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Vliegen K.,Hrbaty D.,105,160,795,477,2,6,6,2,6,2,,,,,2,1,Completed,,,,,,,,,,
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Kubot L.,Zlatanovic A.,179,1421,423,4,6,3,7,5,,,,,,,2,0,Completed,,,,,,,,,,
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Ljubicic I.,Crivoi V.,53,102,1171,806,7,6,3,6,6,4,,,,,2,1,Completed,1.5,2.5,,,1.444,2.625,,,,
26,Belgrade,Serbia Open,05/05/09,ATP250,Outdoor,Clay,1st Round,3,Tipsarevic J.,Roitman S.,63,106,1045,795,7,5,6,2,,,,,,,2,0,Completed,1.16,4.5,1.13,5.65,1.143,5,1.25,3.5,1.22,4.1
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Odesnik W.,104,93,801,852,6,3,6,2,,,,,,,2,0,Completed,2,1.72,2.15,1.7,2,1.72,2,1.73,2.05,1.74
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,1st Round,3,Dabul B.,Massu N.,108,98,783,828,6,2,6,1,,,,,,,2,0,Completed,2.37,1.53,2.2,1.65,2.2,1.61,2.25,1.57,2.38,1.55
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,1st Round,3,Cipolla F.,Baghdatis M.,122,87,668,860,1,6,6,3,6,1,,,,,2,1,Completed,,,,,,,,,,
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,2nd Round,3,Kubot L.,Andreev I.,179,32,423,1600,3,2,,,,,,,,,0,0,Retired,4.33,1.2,3.95,1.25,4.5,1.167,4,1.2,4.1,1.22
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,2nd Round,3,Vliegen K.,Rochus C.,105,54,795,1148,3,6,6,4,6,3,,,,,2,1,Completed,1.83,1.83,1.85,1.96,2,1.72,2.2,1.62,1.97,1.8
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,2nd Round,3,Troicki V.,Granollers M.,38,97,1460,835,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3.3,1.364,3,1.36,2.88,1.3,3.4
26,Belgrade,Serbia Open,06/05/09,ATP250,Outdoor,Clay,2nd Round,3,Djokovic N.,Tipsarevic J.,3,63,9670,1045,6,2,4,6,6,0,,,,,2,1,Completed,1.06,8,1.1,6.75,1.05,8.5,1.05,8,1.09,7
26,Belgrade,Serbia Open,07/05/09,ATP250,Outdoor,Clay,2nd Round,3,Seppi A.,Mayer L.,36,104,1470,801,6,4,6,1,,,,,,,2,0,Completed,1.28,3.5,1.35,3.3,1.333,3.25,1.33,3,1.34,3.15
26,Belgrade,Serbia Open,07/05/09,ATP250,Outdoor,Clay,2nd Round,3,Daniel M.,Ljubicic I.,120,53,673,1171,6,4,6,3,,,,,,,2,0,Completed,4,1.22,3.66,1.29,3.75,1.25,3.25,1.29,3.8,1.25
