ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Dent T.,Siemerink J.,119,98,7,6,7,5,,,,,,,2,0,Completed,1.55,2.3,1.37,2.5,1.5,2.1,1.5,2.5
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Dupuis A.,Youzhny M.,57,53,7,5,5,7,6,3,,,,,2,1,Completed,2.6,1.42,2.45,1.4,2.3,1.4,2.75,1.4
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Tomashevich D.,28,342,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Burgsmuller L.,6,73,6,4,7,6,,,,,,,2,0,Completed,1.2,4,1.18,3.85,1.2,3.2,1.2,4
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Koubek S.,Kutsenko V.,90,197,6,4,6,2,,,,,,,2,0,Completed,,,1.32,2.75,1.4,2.3,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Kroslak J.,Kratochvil M.,268,66,6,2,6,3,,,,,,,2,0,Completed,2.7,1.4,2.7,1.35,2.2,1.45,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Ogorodov O.,Sanguinetti D.,215,50,7,6,7,6,,,,,,,2,0,Completed,,,2.5,1.4,2.1,1.5,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Pless K.,Ketola T.,88,224,3,6,6,3,6,1,,,,,2,1,Completed,1.35,2.9,1.4,2.5,1.35,2.5,1.444,2.625
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Pozzi G.,Levy H.,118,72,7,5,6,1,,,,,,,2,0,Completed,2.4,1.5,2.4,1.46,2.2,1.45,2.5,1.5
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Rosset M.,Karlovic I.,100,220,7,6,6,3,,,,,,,2,0,Completed,,,1.45,2.35,1.55,2,1.444,2.625
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Safin M.,Okun N.,7,143,6,4,6,2,,,,,,,2,0,Completed,1.14,4.75,1.1,5,1.15,3.8,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Sargsian S.,Boutter J.,103,60,6,4,6,4,,,,,,,2,0,Completed,2.6,1.42,2.25,1.5,2,1.55,2.625,1.444
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Schalken S.,Russell M.,23,87,6,4,6,2,,,,,,,2,0,Completed,1.33,3,1.35,2.6,1.4,2.3,1.364,2.875
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Schuettler R.,Stoliarov A.,62,71,6,2,6,3,,,,,,,2,0,Completed,1.62,2.15,1.65,1.95,1.5,2.1,1.667,2.1
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Malisse X.,121,39,2,6,6,3,7,6,,,,,2,1,Completed,3.75,1.22,3.2,1.25,2.7,1.3,3.5,1.25
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,1st Round,3,Vacek D.,Kiefer N.,698,40,7,5,6,4,,,,,,,2,0,Completed,3.75,1.22,3.5,1.2,3,1.25,4,1.2
