ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Beck K.,Sluiter R.,144,76,6,1,7,6,,,,,,,2,0,Completed,2.75,1.4,2.55,1.48,2.36,1.5,2.2,1.45,2.375,1.533
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Burgsmuller L.,Ivanov-Smolensky K.,79,544,4,6,6,0,6,2,,,,,2,1,Completed,1.364,2.875,1.33,3.15,1.3,3,1.3,2.7,,
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Carlsen K.,Kiefer N.,96,63,5,2,,,,,,,,,0,0,Retired,2.5,1.5,2.3,1.57,2.23,1.6,2,1.55,2.5,1.5
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Haas T.,Rosset M.,2,95,4,6,7,6,6,3,,,,,2,1,Completed,1.143,5,1.22,4,1.15,4,1.2,3.3,1.2,4
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Waske A.,8,137,6,7,7,6,7,6,,,,,2,1,Completed,1.2,4,1.3,3.3,1.25,3.55,1.25,3,1.286,3.25
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Kutsenko V.,Okun N.,157,105,6,2,3,6,7,5,,,,,2,1,Completed,2.375,1.533,2.55,1.48,2.3,1.5,2.2,1.45,2.5,1.5
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Levy H.,Davydenko N.,258,87,6,4,7,6,,,,,,,2,0,Completed,1.833,1.833,2,1.75,1.9,1.75,1.8,1.7,1.833,1.833
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Verkerk M.,38,93,6,4,6,1,,,,,,,2,0,Completed,1.615,2.2,1.57,2.3,1.7,2.07,1.6,1.9,1.667,2.1
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Pless K.,Schuettler R.,85,26,7,6,6,2,,,,,,,2,0,Completed,,,2.65,1.45,2.55,1.38,2.2,1.45,2.875,1.364
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Safin M.,Carraz G.,4,140,6,2,6,4,,,,,,,2,0,Completed,1.143,5,1.13,5,1.15,4.1,1.1,4.5,1.125,5.5
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Sanguinetti D.,Norman M.,53,208,4,6,6,4,7,6,,,,,2,1,Completed,1.833,1.833,1.9,1.85,1.97,1.65,1.9,1.6,1.833,1.833
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Sargsian S.,Phau B.,82,171,6,3,7,6,,,,,,,2,0,Completed,1.571,2.25,1.48,2.55,1.4,2.64,1.4,2.3,1.444,2.625
