ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
54,Bangkok,Thailand Open,27/09/04,International,Indoor,Hard,1st Round,3,Saretta F.,Amritraj P.,126,301,6,3,6,3,,,,,,,2,0,Completed,1.36,2.87,,,1.28,3.46,1.25,3,,
54,Bangkok,Thailand Open,27/09/04,International,Indoor,Hard,1st Round,3,Johansson T.,Lopez F.,48,29,6,1,2,6,7,6,,,,,2,1,Completed,1.83,1.83,1.7,2.1,1.8,1.95,1.75,1.75,1.769,2.1
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,Baccanello P.,Rosset M.,362,108,7,6,1,6,7,6,,,,,2,1,Completed,2,1.72,1.93,1.83,1.9,1.85,1.8,1.7,2,1.833
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,van Scheppingen D.,Djokovic N.,81,248,4,6,7,5,6,4,,,,,2,1,Completed,1.61,2.2,,,1.48,2.53,1.5,2.1,1.541,2.65
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,Bogomolov A.,Crabb J.,102,409,6,4,6,2,,,,,,,2,0,Completed,,,,,,,1.3,2.7,,
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,Morrison J.,Kohlmann M.,97,321,6,4,6,3,,,,,,,2,0,Completed,,,,,,,1.35,2.5,1.476,2.82
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,Dent T.,Gimelstob J.,34,224,4,6,6,4,6,4,,,,,2,1,Completed,1.33,3,1.3,3.4,1.37,2.92,1.3,2.7,1.365,3.34
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,Heuberger I.,Savolt A.,129,592,6,4,6,1,,,,,,,2,0,Completed,1.25,3.5,1.22,4.1,1.28,3.46,1.2,3.3,1.277,4.06
54,Bangkok,Thailand Open,28/09/04,International,Indoor,Hard,1st Round,3,Federer R.,Thomann N.,1,507,6,4,7,6,,,,,,,2,0,Completed,1.02,11,1.02,11,1.04,9.25,1.05,5,1.029,24
54,Bangkok,Thailand Open,29/09/04,International,Indoor,Hard,1st Round,3,Wassen R.,Andreev I.,542,39,6,1,6,2,,,,,,,2,0,Completed,,,4.4,1.2,3.98,1.22,3.3,1.2,5.15,1.19
