ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
24,Sardinia,Forte Village Sardegna Open,12/10/2020,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Majchrzak K.,67,105,875,652,6,1,7,5,,,,,,,2,0,Completed,1.75,2,1.74,2.2,1.82,2.31,1.71,2.11
24,Sardinia,Forte Village Sardegna Open,12/10/2020,ATP250,Outdoor,Clay,1st Round,3,Musetti L.,Cuevas P.,143,63,422,907,7,6,7,5,,,,,,,2,0,Completed,1.53,2.37,1.61,2.44,1.63,2.45,1.58,2.35
24,Sardinia,Forte Village Sardegna Open,12/10/2020,ATP250,Outdoor,Clay,1st Round,3,Paul T.,Martin A.,58,100,994,686,5,7,6,3,7,5,,,,,2,1,Completed,1.33,3.25,1.4,3.18,1.41,3.32,1.36,3.13
24,Sardinia,Forte Village Sardegna Open,12/10/2020,ATP250,Outdoor,Clay,1st Round,3,Pellegrino A.,Travaglia S.,292,70,157,849,4,6,7,6,3,0,,,,,1,1,Retired,3.25,1.33,3.05,1.43,3.39,1.43,3.02,1.37
24,Sardinia,Forte Village Sardegna Open,13/10/2020,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Kovalik J.,54,125,1024,487,7,5,7,5,,,,,,,2,0,Completed,1.57,2.25,1.67,2.33,1.69,2.46,1.62,2.29
24,Sardinia,Forte Village Sardegna Open,13/10/2020,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Seppi A.,78,102,791,679,7,5,7,6,,,,,,,2,0,Completed,1.22,4,1.31,3.8,1.31,4.2,1.26,3.82
24,Sardinia,Forte Village Sardegna Open,13/10/2020,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Coria F.,96,86,694,753,7,5,6,4,,,,,,,2,0,Completed,2,1.75,2.02,1.87,2.13,1.94,1.96,1.83
24,Sardinia,Forte Village Sardegna Open,13/10/2020,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Zeppieri G.,42,317,1245,135,6,2,7,6,,,,,,,2,0,Completed,1.3,3.4,1.29,3.9,1.32,4.5,1.27,3.69
24,Sardinia,Forte Village Sardegna Open,13/10/2020,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,Mager G.,103,91,671,717,5,7,7,6,6,2,,,,,2,1,Completed,1.4,2.75,1.44,2.97,1.45,3,1.42,2.84
24,Sardinia,Forte Village Sardegna Open,13/10/2020,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Nagal S.,74,129,812,465,6,3,6,1,,,,,,,2,0,Completed,1.5,2.5,1.63,2.4,1.63,2.56,1.56,2.4
24,Sardinia,Forte Village Sardegna Open,14/10/2020,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Caruso S.,101,77,682,802,6,0,6,4,,,,,,,2,0,Completed,1.61,2.2,1.76,2.16,1.83,2.35,1.68,2.16
24,Sardinia,Forte Village Sardegna Open,14/10/2020,ATP250,Outdoor,Clay,1st Round,3,Moutet C.,Tiafoe F.,73,64,818,900,7,6,6,4,,,,,,,2,0,Completed,2.2,1.61,2.07,1.83,2.4,1.83,2.17,1.67
24,Sardinia,Forte Village Sardegna Open,14/10/2020,ATP250,Outdoor,Clay,2nd Round,3,Vesely J.,Sonego L.,67,42,875,1245,6,4,3,6,6,1,,,,,2,1,Completed,2.1,1.66,2.33,1.68,2.33,1.72,2.2,1.66
