ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
55,Mumbai,Kingfisher Airlines Tennis Open,24/09/07,International,Indoor,Hard,1st Round,3,Phau B.,Moodie W.,153,150,279,289,6,3,2,6,6,4,,,,,2,1,Completed,2.25,1.57,2.35,1.57,2.4,1.53,2.36,1.685,2.28,1.6
55,Mumbai,Kingfisher Airlines Tennis Open,24/09/07,International,Indoor,Hard,1st Round,3,Gasquet R.,Vliegen K.,14,80,1625,507,6,1,6,2,,,,,,,2,0,Completed,1.22,4,1.22,4.1,1.2,4.25,1.293,4.11,1.2,4.3
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Schuettler R.,Benneteau J.,143,61,303,585,7,5,6,3,,,,,,,2,0,Completed,2.5,1.5,2.6,1.48,2.6,1.45,2.83,1.493,2.52,1.5
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Kiefer N.,Mathieu P.H.,130,24,330,1180,6,4,6,3,,,,,,,2,0,Completed,2,1.72,2.1,1.7,2.15,1.65,2.19,1.775,2.1,1.7
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Santoro F.,Roger-Vasselin E.,43,99,754,416,6,1,6,2,,,,,,,2,0,Completed,1.36,3,1.37,3,1.37,2.92,1.385,3.4,1.33,3.2
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Lu Y.H.,Vanek J.,98,111,419,397,4,6,7,5,6,4,,,,,2,1,Completed,1.61,2.2,1.55,2.4,1.53,2.4,1.595,2.58,1.6,2.28
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Troicki V.,Qureshi A.,134,154,324,278,6,2,7,6,,,,,,,2,0,Completed,1.66,2.1,1.65,2.2,1.7,2.1,1.813,2.13,1.72,2.06
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Devilder N.,Bopanna R.,124,244,348,155,3,6,6,3,7,6,,,,,2,1,Completed,1.9,1.8,1.88,1.88,2.05,1.75,2.25,1.741,1.97,1.8
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Matsui T.,Singh N.,536,817,42,15,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,
55,Mumbai,Kingfisher Airlines Tennis Open,25/09/07,International,Indoor,Hard,1st Round,3,Nieminen J.,Sanguinetti D.,25,253,1070,148,6,7,6,1,2,0,,,,,1,1,Retired,,,,,,,,,,
55,Mumbai,Kingfisher Airlines Tennis Open,26/09/07,International,Indoor,Hard,1st Round,3,Koubek S.,Capdeville P.,53,101,635,414,6,3,6,2,,,,,,,2,0,Completed,1.53,2.37,1.53,2.45,1.65,2.15,1.61,2.54,1.6,2.28
55,Mumbai,Kingfisher Airlines Tennis Open,26/09/07,International,Indoor,Hard,1st Round,3,Fognini F.,Dev Varman S.,113,1035,392,7,6,3,7,6,,,,,,,2,0,Completed,1.28,3.5,,,1.26,3.59,1.316,3.86,1.35,3.2
55,Mumbai,Kingfisher Airlines Tennis Open,26/09/07,International,Indoor,Hard,1st Round,3,Rochus O.,Haase R.,66,103,560,412,6,2,6,2,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.53,2.4,1.556,2.7,1.48,2.58
