ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
9,Vina del Mar,Bellsouth Open,31/01/05,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Hernandez O.,112,84,6,3,7,6,,,,,,,2,0,Completed,1.57,2.25,1.66,2.15,1.55,2.35,1.6,1.9,1.671,2.29
9,Vina del Mar,Bellsouth Open,31/01/05,International,Outdoor,Clay,1st Round,3,Zabaleta M.,Lapentti N.,49,138,6,1,6,2,,,,,,,2,0,Completed,1.36,2.87,1.4,2.85,1.45,2.6,1.45,2.2,1.526,2.7
9,Vina del Mar,Bellsouth Open,31/01/05,International,Outdoor,Clay,1st Round,3,Volandri F.,Garcia-Lopez G.,43,90,6,1,6,3,,,,,,,2,0,Completed,1.44,2.62,1.4,2.85,1.4,2.85,1.4,2.3,1.513,2.72
9,Vina del Mar,Bellsouth Open,31/01/05,International,Outdoor,Clay,1st Round,3,Saretta F.,Parada F.,113,943,6,4,4,6,6,3,,,,,2,1,Completed,,,,,,,1.15,3.8,,
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Almagro N.,Corretja A.,101,126,7,5,6,2,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.45,2.6,1.6,1.9,1.476,2.83
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Sanchez D.,Montanes A.,76,97,5,7,6,4,6,4,,,,,2,1,Completed,1.33,3,1.37,3,1.4,2.85,1.35,2.5,1.377,3.25
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Starace P.,127,65,6,1,6,2,,,,,,,2,0,Completed,2.37,1.53,2.35,1.57,2.45,1.5,2.1,1.5,2.53,1.578
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Acasuso J.,Patience O.,59,145,6,1,3,6,7,6,,,,,2,1,Completed,1.33,3,1.35,3.1,1.35,3.1,1.35,2.5,1.308,3.75
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Calleri A.,Calatrava A.,62,85,6,2,6,3,,,,,,,2,0,Completed,1.25,3.5,1.33,3.2,1.25,3.9,1.35,2.5,1.286,3.95
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Luzzi F.,Tipsarevic J.,206,102,7,6,6,0,,,,,,,2,0,Completed,2.2,1.61,,,,,,,,
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Ferrer D.,Portas A.,53,175,6,4,6,4,,,,,,,2,0,Completed,1.44,2.62,,,,,,,1.575,2.54
9,Vina del Mar,Bellsouth Open,01/02/05,International,Outdoor,Clay,1st Round,3,Puerta M.,Monaco J.,119,83,6,3,6,7,7,5,,,,,2,1,Completed,2.62,1.44,2.6,1.48,2.45,1.5,2,1.55,2.67,1.535
