ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Alami K.,Rios M.,72,22,7,6,6,2,,,,,,,2,0,Completed,3,1.33,3.2,1.2,2.6,1.25,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Arazi H.,Hantschk M.,42,92,6,3,6,3,,,,,,,2,0,Completed,1.55,2.3,1.45,2.2,1.4,2.1,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Blanco G.,Fromberg R.,120,90,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Calatrava A.,di Pasquale A.,44,63,7,6,6,0,,,,,,,2,0,Completed,1.5,2.4,1.6,1.97,1.55,1.85,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Clavet F.,Massu N.,41,67,6,3,2,1,,,,,,,1,0,Retired,1.8,1.9,1.55,2,1.45,2,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Coria G.,Calleri A.,69,64,6,3,6,4,,,,,,,2,0,Completed,2.3,1.55,1.9,1.61,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Elsner D.,Vicente F.,99,37,7,6,1,6,6,3,,,,,2,1,Completed,3,1.33,2.6,1.27,2.6,1.25,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Gaudio G.,El Aynaoui Y.,36,53,6,4,6,2,,,,,,,2,0,Completed,1.9,1.8,1.65,1.8,1.7,1.7,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Gonzalez F.,Robredo T.,111,107,4,6,6,3,7,6,,,,,2,1,Completed,,,,,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Lopez F.,Garcia A.,256,252,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Martin A.,Bruguera S.,75,77,4,6,7,6,7,6,,,,,2,1,Completed,1.65,2.1,1.6,1.9,1.55,1.85,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Nalbandian D.,Mantilla F.,207,112,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Portas A.,Chela J.I.,57,48,6,2,6,1,,,,,,,2,0,Completed,2.55,1.45,2.2,1.45,1.9,1.5,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Sanchez D.,Arquez P.,84,266,6,0,6,1,,,,,,,2,0,Completed,,,,,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Squillari F.,Rochus C.,18,83,6,3,6,7,7,6,,,,,2,1,Completed,1.33,3.05,1.35,2.4,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,1st Round,3,Zabaleta M.,Puentes G.,66,93,6,4,6,2,,,,,,,2,0,Completed,1.38,2.8,1.35,2.4,1.4,2.1,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Clavet F.,Gonzalez F.,41,111,6,0,5,7,7,5,,,,,2,1,Completed,1.45,2.55,1.35,2.45,1.35,2.5,,
