ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
9,Vina del Mar,Bellsouth Open,12/02/04,International,Outdoor,Clay,2nd Round,3,Saretta F.,Horna L.,45,65,6,1,1,0,,,,,,,1,0,Retired,1.571,2.25,1.6,2.3,1.55,2.35,1.55,2,1.568,2.56
9,Vina del Mar,Bellsouth Open,12/02/04,International,Outdoor,Clay,2nd Round,3,Gonzalez F.,Garcia A.,36,232,7,5,6,1,,,,,,,2,0,Full Time,1.22,4,,,,,1.1,4.5,1.121,7.5
9,Vina del Mar,Bellsouth Open,12/02/04,International,Outdoor,Clay,2nd Round,3,Zabaleta M.,Ramirez-Hidalgo R.,31,79,6,3,4,6,6,1,,,,,2,1,Full Time,1.4,2.75,1.4,2.85,1.39,2.83,1.35,2.5,1.4,3.2
9,Vina del Mar,Bellsouth Open,13/02/04,International,Outdoor,Clay,2nd Round,3,Massu N.,Levy H.,14,106,6,2,6,4,,,,,,,2,0,Full Time,1.143,5,1.13,5.65,1.15,5.5,1.15,3.8,1.129,7
9,Vina del Mar,Bellsouth Open,13/02/04,International,Outdoor,Clay,Quarterfinals,3,Sanchez D.,Gaudio G.,50,34,7,5,3,6,6,2,,,,,2,1,Full Time,2.625,1.444,2.5,1.5,2.4,1.53,2.2,1.45,2.65,1.541
9,Vina del Mar,Bellsouth Open,13/02/04,International,Outdoor,Clay,Quarterfinals,3,Kuerten G.,Volandri F.,17,44,6,1,2,6,7,6,,,,,2,1,Full Time,1.5,2.5,1.52,2.45,1.53,2.4,1.4,2.3,1.543,2.64
9,Vina del Mar,Bellsouth Open,13/02/04,International,Outdoor,Clay,Quarterfinals,3,Saretta F.,Zabaleta M.,45,31,6,3,6,4,,,,,,,2,0,Full Time,2.1,1.667,2.1,1.7,2.1,1.65,2,1.55,2.03,1.84
9,Vina del Mar,Bellsouth Open,14/02/04,International,Outdoor,Clay,Quarterfinals,3,Gonzalez F.,Massu N.,36,14,7,6,6,3,,,,,,,2,0,Full Time,1.909,1.8,1.9,1.85,1.85,1.85,1.85,1.65,2.02,1.847
9,Vina del Mar,Bellsouth Open,14/02/04,International,Outdoor,Clay,Semifinals,3,Kuerten G.,Sanchez D.,17,50,7,6,6,4,,,,,,,2,0,Full Time,1.5,2.5,1.57,2.35,1.55,2.35,1.4,2.3,1.606,2.47
9,Vina del Mar,Bellsouth Open,15/02/04,International,Outdoor,Clay,Semifinals,3,Gonzalez F.,Saretta F.,36,45,6,2,6,3,,,,,,,2,0,Full Time,1.533,2.375,1.55,2.4,1.53,2.4,1.45,2.2,1.588,2.54
9,Vina del Mar,Bellsouth Open,16/02/04,International,Outdoor,Clay,The Final,3,Gonzalez F.,Kuerten G.,36,17,7,5,6,4,,,,,,,2,0,Full Time,2,1.727,1.95,1.85,1.85,1.85,1.8,1.8,1.952,1.901
