ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Srichaphan P.,Wessels P.,34,77,6,3,6,4,,,,,,,2,0,Completed,2.25,1.57,2.4,1.55,2.15,1.65,1.95,1.65,2.53,1.578
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Andreev I.,Vanek J.,37,89,6,1,6,2,,,,,,,2,0,Completed,1.25,3.5,1.22,4.1,1.25,3.75,1.25,3.2,1.225,4.64
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Arthurs W.,Labadze I.,90,166,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,,1.962,1.862
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Monaco J.,Burgsmuller L.,72,92,7,5,6,3,,,,,,,2,0,Completed,1.14,5,1.16,5,1.17,4.67,1.2,3.6,1.143,6.3
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Davydenko N.,Haehnel J.,16,87,7,6,6,2,,,,,,,2,0,Completed,1.1,6,1.12,6,1.15,5.2,1.15,4,1.121,7.3
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Haas T.,Almagro N.,22,99,7,5,6,3,,,,,,,2,0,Completed,1.39,2.75,1.4,2.85,1.35,3.1,1.4,2.5,1.398,3.16
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Sluiter R.,Zib T.,103,60,6,4,6,2,,,,,,,2,0,Completed,2.75,1.39,2.85,1.4,3.22,1.32,2.7,1.35,3.08,1.412
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Mello R.,Schuettler R.,55,63,6,4,6,2,,,,,,,2,0,Completed,2.2,1.61,2.2,1.65,2.05,1.75,2,1.6,2.32,1.658
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Pavel A.,Waske A.,38,130,6,4,6,4,,,,,,,2,0,Completed,1.33,3,1.3,3.4,1.35,3.1,1.4,2.5,1.398,3.16
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Schalken S.,Summerer T.,85,174,6,2,7,5,,,,,,,2,0,Completed,1.53,2.37,,,1.58,2.28,1.5,2.2,1.455,2.95
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Nalbandian D.,Lapentti N.,10,113,7,5,1,6,6,4,,,,,2,1,Completed,1.25,3.5,1.25,3.85,1.2,4.25,1.25,3.2,1.281,4.01
27,Munich,BMW Open,26/04/05,International,Outdoor,Clay,1st Round,3,Ancic M.,Acasuso J.,19,68,6,2,6,4,,,,,,,2,0,Completed,1.9,1.8,2,1.77,2.05,1.75,1.9,1.7,2.02,1.82
27,Munich,BMW Open,27/04/05,International,Outdoor,Clay,1st Round,3,Nieminen J.,Ulihrach B.,128,116,7,5,6,1,,,,,,,2,0,Completed,1.28,3.5,1.28,3.4,1.36,2.96,1.4,2.5,1.313,3.7
27,Munich,BMW Open,27/04/05,International,Outdoor,Clay,1st Round,3,Lee H.T.,Lisnard J.,58,102,6,4,3,6,6,3,,,,,2,1,Completed,1.9,1.8,2,1.75,2.15,1.65,1.85,1.75,2.06,1.794
27,Munich,BMW Open,27/04/05,International,Outdoor,Clay,1st Round,3,Mertinak M.,Benneteau J.,158,98,6,4,6,1,,,,,,,2,0,Completed,2.2,1.61,2.2,1.62,2.1,1.7,2.1,1.55,2.08,1.781
