WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Kleybanova A.,Soler Espinosa S.,26,190,1810,302,6,3,6,4,,,2,0,Completed,1.16,4.5,1.25,3.75,1.22,4,1.2,4,1.25,3.8
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Wozniak A.,Bartoli M.,25,13,1814,3304,7,6,6,2,,,2,0,Completed,3.25,1.3,3.35,1.3,3,1.36,2.75,1.4,3,1.37
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Razzano V.,Tanasugarn T.,34,48,1553,1236,6,0,4,6,6,3,2,1,Completed,1.2,4.5,1.18,4.45,1.14,5,1.17,4.5,1.17,4.8
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Chakvetadze A.,Ruano Pascual V.,22,118,2056,563,6,4,6,3,,,2,0,Completed,1.2,4.33,1.2,4.24,1.16,4.5,1.2,4,1.22,4.1
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Petrova N.,Benesova I.,10,30,3840,1687,6,0,2,1,,,1,0,Retired,1.4,2.8,1.45,2.6,3,1.36,3,1.33,1.4,2.85
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Zheng J.,Kirilenko M.,16,41,2609,1438,6,4,6,4,,,2,0,Completed,1.5,2.5,1.48,2.53,1.444,2.625,1.57,2.25,1.4,2.85
23,Madrid,Mutua Madrileña Madrid Open,09/05/09,Premier,Outdoor,Clay,1st Round,3,Dementieva E.,Mattek-Sands B.,5,44,6991,1351,6,4,6,1,,,2,0,Completed,1.07,7.5,1.04,9.25,1.083,7,1.05,8,1.08,7.5
23,Madrid,Mutua Madrileña Madrid Open,10/05/09,Premier,Outdoor,Clay,1st Round,3,Safarova L.,Kanepi K.,50,19,1224,2410,6,2,2,3,,,1,0,Retired,2.62,1.44,2.6,1.45,2.5,1.5,2.5,1.5,2.67,1.45
23,Madrid,Mutua Madrileña Madrid Open,10/05/09,Premier,Outdoor,Clay,1st Round,3,Kvitova P.,Bammer S.,49,29,1226,1714,4,1,,,,,0,0,Retired,2.62,1.44,2.45,1.5,1.444,2.625,1.4,2.75,1.5,2.5
23,Madrid,Mutua Madrileña Madrid Open,10/05/09,Premier,Outdoor,Clay,1st Round,3,Li N.,Suarez Navarro C.,28,23,1756,1971,5,7,6,1,7,5,2,1,Completed,1.72,2,1.8,1.95,1.833,1.833,1.8,1.91,1.8,1.95
