ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
29,Madrid,Mutua Madrileña Madrid Open,10/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Robredo T.,Kiefer N.,17,29,2350,1690,3,6,6,2,6,2,,,,,2,1,Completed,1.16,4.5,1.22,4.33,1.222,4,1.22,3.75,1.18,4.5
29,Madrid,Mutua Madrileña Madrid Open,10/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Querrey S.,Stepanek R.,60,19,1085,2090,7,6,5,2,,,,,,,1,0,Retired,3.25,1.33,3.3,1.35,3.4,1.3,3.2,1.3,3.4,1.3
29,Madrid,Mutua Madrileña Madrid Open,10/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Ferrero J.C.,Kunitsyn I.,115,39,724,1468,6,3,4,6,6,4,,,,,2,1,Completed,1.28,3.5,1.3,3.55,1.364,3,1.364,2.875,1.33,3.2
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Hernandez O.,Vassallo-Arguello M.,65,49,1023,1209,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,1.45,2.9,1.5,2.5,,,1.6,2.28
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Fish M.,Tipsarevic J.,26,62,1760,1075,7,6,6,4,,,,,,,2,0,Completed,2.25,1.57,2.2,1.65,2.2,1.615,2.1,1.67,2.2,1.64
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Serra F.,Schuettler R.,51,31,1196,1635,6,2,6,4,,,,,,,2,0,Completed,1.2,4.33,1.27,3.81,3.4,1.3,4,1.2,3.8,1.25
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Ljubicic I.,Gabashvili T.,54,78,1181,936,6,3,6,2,,,,,,,2,0,Completed,1.4,2.75,,,1.44,2.62,1.4,2.75,1.45,2.67
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Ferrer D.,Canas G.,13,108,2645,734,6,2,6,2,,,,,,,2,0,Completed,1.14,5,1.15,5.6,1.143,5,1.125,6,1.14,5.4
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Soderling R.,Navarro-Pastor I.,23,84,1880,891,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Tsonga J.W.,Safin M.,9,20,3455,2015,6,4,7,5,,,,,,,2,0,Completed,1.53,2.37,1.6,2.3,1.571,2.25,1.53,2.38,1.59,2.3
29,Madrid,Mutua Madrileña Madrid Open,11/05/09,Masters 1000,Outdoor,Clay,1st Round,3,Bolelli S.,Chela J.I.,61,197,1076,385,7,5,7,6,,,,,,,2,0,Completed,1.8,1.9,1.85,1.95,1.8,1.909,1.727,2,1.92,1.84
