WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Watson H.,Gibbs N.,108,94,575,648,4,6,6,2,6,2,2,1,Completed,1.4,2.75,1.5,2.4,1.53,2.5,1.51,2.73,1.53,2.85,1.48,2.62
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Niculescu M.,Cirstea S.,45,66,1285,882,4,6,6,3,6,1,2,1,Completed,1.53,2.37,1.6,2.2,1.62,2.25,1.63,2.4,1.63,2.45,1.59,2.32
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Ostapenko J.,Kovinic D.,64,74,900,809,6,4,2,6,7,6,2,1,Completed,1.2,4.33,1.2,3.9,1.22,4.33,1.22,4.73,1.23,4.87,1.21,4.38
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Flipkens K.,Bellis C.,87,55,690,988,4,6,6,1,6,4,2,1,Completed,3.5,1.28,3.3,1.28,3.4,1.33,3.54,1.34,3.55,1.34,3.41,1.31
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Larsson J.,Giorgi C.,57,73,970,824,7,6,6,3,,,2,0,Completed,2,1.72,2.1,1.65,2.1,1.73,2.23,1.72,2.25,1.76,2.14,1.69
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Wang Q.,Bondarenko K.,60,75,934,785,5,7,6,4,6,4,2,1,Completed,1.8,1.9,1.8,1.88,1.8,2,1.84,2.06,1.91,2.1,1.81,1.98
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Wickmayer Y.,Siegemund L.,68,37,868,1387,6,3,3,6,6,4,2,1,Completed,1.83,1.83,1.75,1.9,1.8,2,1.89,2,1.91,2.05,1.83,1.94
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Day K.,Nara K.,175,85,321,692,6,3,6,4,,,2,0,Completed,1.66,2.1,1.55,2.25,1.67,2.2,1.7,2.27,1.7,2.3,1.66,2.2
14,Indian Wells,BNP Paribas Open,08/03/17,Premier,Outdoor,Hard,1st Round,3,Puig M.,Collins D.,43,248,1330,197,6,0,6,2,,,2,0,Completed,1.11,6.5,1.12,5,1.11,6.5,1.1,8.19,1.14,9.25,1.11,6.66
14,Indian Wells,BNP Paribas Open,09/03/17,Premier,Outdoor,Hard,1st Round,3,Errani S.,Minella M.,104,76,588,783,1,6,6,4,7,5,2,1,Completed,1.83,1.83,1.8,1.9,1.91,1.91,2.02,1.87,2.1,2,1.92,1.85
14,Indian Wells,BNP Paribas Open,09/03/17,Premier,Outdoor,Hard,1st Round,3,Chirico L.,Schiavone F.,65,157,889,370,6,3,6,3,,,2,0,Completed,1.8,1.9,1.68,2.05,1.8,2,1.81,2.09,1.81,2.11,1.77,2.03
14,Indian Wells,BNP Paribas Open,09/03/17,Premier,Outdoor,Hard,1st Round,3,Pliskova Kr.,Mattek-Sands B.,54,160,1007,363,6,0,6,3,,,2,0,Completed,1.83,1.83,1.82,1.85,1.91,1.91,2.03,1.86,2.03,2,1.89,1.89
14,Indian Wells,BNP Paribas Open,09/03/17,Premier,Outdoor,Hard,1st Round,3,Brengle M.,Maria T.,89,101,685,597,6,4,6,2,,,2,0,Completed,1.66,2.1,1.7,2,1.73,2.1,1.7,2.27,1.73,2.3,1.66,2.2
