WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
46,Bali,Commonwealth Bank Tennis Classic,12/09/07,3,Outdoor,Hard,2nd Round,3,Gallovits E.,Yuan M.,86,142,389.5,233.75,6,2,6,4,,,2,0,Completed,1.61,2.2,1.75,2,1.72,2.05,1.806,2.14,1.7,2.1
46,Bali,Commonwealth Bank Tennis Classic,13/09/07,3,Outdoor,Hard,2nd Round,3,Nakamura A.,Fedossova Y.,57,133,521.5,250,6,2,6,2,,,2,0,Completed,1.4,2.75,1.35,3.05,,,1.541,2.75,1.45,2.65
46,Bali,Commonwealth Bank Tennis Classic,13/09/07,3,Outdoor,Hard,2nd Round,3,Errani S.,Medina Garrigues A.,90,32,367.75,872,7,5,4,6,6,4,2,1,Completed,4.33,1.2,4.65,1.17,,,5.14,1.22,4.3,1.2
46,Bali,Commonwealth Bank Tennis Classic,13/09/07,3,Outdoor,Hard,2nd Round,3,Jankovic J.,Dellacqua C.,3,85,3365,391,6,4,6,4,,,2,0,Completed,1.01,13,1.03,12,1.03,12.5,1.04,21,1.04,10
46,Bali,Commonwealth Bank Tennis Classic,13/09/07,3,Outdoor,Hard,2nd Round,3,Davenport L.,Ditty J.,234,147,115,227.5,6,1,6,4,,,2,0,Completed,1.04,9,1.06,8.5,1.06,7.9,1.091,10,1.07,7.75
46,Bali,Commonwealth Bank Tennis Classic,13/09/07,3,Outdoor,Hard,2nd Round,3,Cirstea S.,Schnyder P.,137,13,242,1768,6,2,5,7,7,5,2,1,Completed,6,1.11,5,1.15,5.5,1.13,6.65,1.16,5,1.16
46,Bali,Commonwealth Bank Tennis Classic,14/09/07,3,Outdoor,Hard,Quarterfinals,3,Errani S.,Nakamura A.,90,57,367.75,521.5,6,1,6,2,,,2,0,Completed,2.5,1.5,2.65,1.45,2.5,1.5,2.68,1.562,2.46,1.52
46,Bali,Commonwealth Bank Tennis Classic,14/09/07,3,Outdoor,Hard,Quarterfinals,3,Hantuchova D.,Morita A.,12,154,1932,213,6,2,6,1,,,2,0,Completed,1.16,4.5,1.15,5,1.2,4.2,1.233,4.89,1.2,4.3
46,Bali,Commonwealth Bank Tennis Classic,14/09/07,3,Outdoor,Hard,Quarterfinals,3,Davenport L.,Jankovic J.,234,3,115,3365,6,4,2,6,6,2,2,1,Completed,2.75,1.39,1.12,5.65,3.15,1.33,3.44,1.379,2.85,1.4
46,Bali,Commonwealth Bank Tennis Classic,14/09/07,3,Outdoor,Hard,Quarterfinals,3,Cirstea S.,Gallovits E.,137,86,242,389.5,3,6,6,4,7,6,2,1,Completed,1.53,2.37,1.58,2.3,1.57,2.3,1.568,2.66,1.68,2.1
46,Bali,Commonwealth Bank Tennis Classic,15/09/07,3,Outdoor,Hard,Semifinals,3,Hantuchova D.,Cirstea S.,12,137,1932,242,7,5,6,1,,,2,0,Completed,1.14,5,1.15,5,1.13,5.5,1.152,7,1.14,5.1
46,Bali,Commonwealth Bank Tennis Classic,15/09/07,3,Outdoor,Hard,Semifinals,3,Davenport L.,Errani S.,234,90,115,367.75,6,1,6,3,,,2,0,Completed,1.06,8,1.06,8,1.06,7.91,1.07,12.25,1.08,7
46,Bali,Commonwealth Bank Tennis Classic,16/09/07,3,Outdoor,Hard,The Final,3,Davenport L.,Hantuchova D.,234,12,115,1932,6,4,3,6,6,2,2,1,Completed,1.36,3.2,1.36,3,1.35,3,1.357,3.6,1.35,3
