ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,1st Round,3,Morrison J.,Suzuki T.,103,117,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,1st Round,3,Moya C.,Gambill J.M.,10,43,6,4,3,6,6,3,,,,,2,1,Completed,1.667,2.1,1.8,1.95,1.7,1.95,1.75,1.75,,
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,1st Round,3,Safin M.,Burgsmuller L.,4,75,6,2,6,2,,,,,,,2,0,Completed,1.143,5,1.22,4,1.19,3.85,1.2,3.3
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Bjorkman J.,Lapentti N.,56,30,6,2,6,2,,,,,,,2,0,Completed,2.5,1.5,,,2.6,1.42,2.2,1.45
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Massu N.,23,60,1,6,6,2,6,2,,,,,2,1,Completed,1.444,2.625,,,,,1.35,2.5
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Clavet F.,Dent T.,101,62,6,4,7,6,,,,,,,2,0,Completed,2.75,1.4,,,2.6,1.42,2.3,1.4
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Dupuis A.,Lee H.T.,93,81,6,3,6,3,,,,,,,2,0,Completed,2.375,1.533,,,2.2,1.55,2,1.55
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Ferrero J.C.,Morrison J.,6,103,7,6,6,1,,,,,,,2,0,Completed,1.333,3.25,,,1.32,3,1.3,2.7
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Golmard J.,Corretja A.,137,20,6,3,2,6,7,6,,,,,2,1,Completed,2.75,1.4,,,2.8,1.37,2.3,1.4
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Lopez F.,Safin M.,71,4,7,6,7,5,,,,,,,2,0,Completed,5,1.143,,,4,1.2,3.8,1.15
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,2nd Round,3,Moya C.,Arthurs W.,10,54,6,4,6,4,,,,,,,2,0,Completed,1.444,2.625,,,1.44,2.5,1.5,2.1
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,Quarterfinals,3,Bjorkman J.,Lopez F.,56,71,6,3,6,3,,,,,,,2,0,Completed,,,1.85,1.9,1.52,2.25,1.55,2
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,Quarterfinals,3,Ferrero J.C.,Dupuis A.,6,93,6,4,6,4,,,,,,,2,0,Completed,,,1.2,4.25,,,1.15,3.8
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,Quarterfinals,3,Golmard J.,Chela J.I.,137,23,6,4,6,4,,,,,,,2,0,Completed,,,2.55,1.48,,,2.3,1.4
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Clavet F.,10,101,6,4,3,6,6,1,,,,,2,1,Completed,,,1.2,4.25,,,1.15,3.8
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,Semifinals,3,Ferrero J.C.,Golmard J.,6,137,6,4,6,1,,,,,,,2,0,Completed,1.4,2.75,1.33,3.15,1.4,2.85,1.3,2.7
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,Semifinals,3,Moya C.,Bjorkman J.,10,56,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75,1.5,2.5,1.5,2.6,1.45,2.2
55,Hong Kong,Salem Open,23/09/02,International,Outdoor,Hard,The Final,3,Ferrero J.C.,Moya C.,6,10,6,3,1,6,7,6,,,,,2,1,Completed,1.909,1.8,1.85,1.9,1.85,1.81,1.65,1.85
