WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Ferro F.,Barthel M.,98,97,629,633,7,6,6,2,,,2,0,Completed,1.83,1.83,1.87,2.02,1.93,2.02,1.88,1.91
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Pera B.,Gatto-Monticone G.,85,149,689,399,6,0,6,3,,,2,0,Completed,1.44,2.62,1.45,2.95,1.49,3,1.44,2.74
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Paolini J.,Sugnaux T.,154,478,384,59,6,3,6,3,,,2,0,Completed,1.1,7,1.09,8.67,1.11,9.31,1.08,7.66
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Potapova A.,Kucova K.,69,148,818,399,6,3,6,1,,,2,0,Completed,1.5,2.5,#N/A,2.66,1.63,#N/A,1.53,2.51
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Gavrilova D.,In-Albon Y.,91,191,671,313,7,5,4,6,6,3,2,1,Completed,1.3,3.4,1.35,3.46,1.38,3.46,1.34,3.2
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Han X.,Gracheva V.,182,212,326,270,6,4,7,6,,,2,0,Completed,3.5,1.28,,,3.9,1.28,3.7,1.27
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Garcia C.,Lottner A.,22,190,2105,315,6,2,6,3,,,2,0,Completed,1.28,3.5,1.31,3.74,1.34,3.74,1.3,3.44
35,Lausanne,Ladies Open Lausanne,15/07/2019,International,Outdoor,Clay,1st Round,3,Korpatsch T.,Bouchard E.,142,95,422,652,2,6,6,4,7,5,2,1,Completed,1.72,2,1.88,2.01,1.9,2.05,1.82,1.98
35,Lausanne,Ladies Open Lausanne,16/07/2019,International,Outdoor,Clay,1st Round,3,Kiick A.,Maria T.,139,70,452,796,6,1,6,0,,,2,0,Completed,1.83,1.83,1.83,2.07,1.94,2.07,1.85,1.94
35,Lausanne,Ladies Open Lausanne,16/07/2019,International,Outdoor,Clay,1st Round,3,Samsonova L.,Parmentier P.,147,75,402,759,6,0,3,6,6,3,2,1,Completed,2.37,1.53,2.39,1.64,2.42,1.64,2.34,1.59
35,Lausanne,Ladies Open Lausanne,16/07/2019,International,Outdoor,Clay,1st Round,3,Stosur S.,Haas B.,134,170,473,358,4,6,7,5,6,3,2,1,Completed,1.33,3.25,1.39,3.24,1.39,3.35,1.35,3.16
35,Lausanne,Ladies Open Lausanne,16/07/2019,International,Outdoor,Clay,1st Round,3,Vikhlyantseva N.,Perrin C.,100,171,608,357,7,6,4,6,6,3,2,1,Completed,1.36,3,1.4,3.2,1.42,3.18,1.37,2.99
35,Lausanne,Ladies Open Lausanne,16/07/2019,International,Outdoor,Clay,1st Round,3,Cornet A.,Trevisan M.,48,151,1140,390,6,4,6,4,,,2,0,Completed,1.22,4,1.3,3.88,1.3,4,1.27,3.69
