WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Hsieh S.W.,Gao X.,109,538,548,60,6,3,7,6,,,2,0,Completed,1.28,3.5,1.28,3.35,1.3,3.5,1.29,3.9,1.3,3.95,1.28,3.61
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Han X.,Plipuech P.,126,787,467,19,6,1,7,6,,,2,0,Completed,1.53,2.37,1.55,2.3,1.57,2.38,1.56,2.59,1.62,2.75,1.55,2.42
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Liu F.,You X.,143,456,382,69,6,3,1,6,6,4,2,1,Completed,1.18,4.5,1.18,4.3,1.2,4.5,1.23,4.63,1.23,4.65,1.2,4.39
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Wang Q.,Dart H.,48,326,1120,132,6,4,6,1,,,2,0,Completed,1.1,7,1.08,6.5,1.08,7.5,1.09,9.19,1.11,9.19,1.08,7.52
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Peng S.,Nara K.,32,101,1525,625,7,5,4,6,6,3,2,1,Completed,1.18,4.5,1.19,4.2,1.22,4.33,1.19,5.3,1.23,5.3,1.2,4.45
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Hozumi E.,Zheng S.,191,75,286,768,2,6,6,2,6,0,2,1,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.95,1.45,2.95,1.46,2.75,1.44
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Xun F.Y.,Zheng W.,295,648,164,32,3,6,7,5,6,2,2,1,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.63,2.41,1.63,2.9,1.44,2.74
38,Nanchang,Jiangxi Women's Tennis Open,24/07/17,International,Outdoor,Hard,1st Round,3,Hibino N.,Zhang K.L.,92,211,647,259,6,2,3,6,6,3,2,1,Completed,1.53,2.37,1.55,2.3,1.57,2.38,1.64,2.38,1.64,2.43,1.59,2.34
38,Nanchang,Jiangxi Women's Tennis Open,25/07/17,International,Outdoor,Hard,1st Round,3,Lu J.J,Diyas Z.,272,111,183,543,6,3,1,6,7,6,2,1,Completed,3.25,1.33,3.2,1.3,3.25,1.36,3.35,1.37,3.35,1.37,3.16,1.34
38,Nanchang,Jiangxi Women's Tennis Open,25/07/17,International,Outdoor,Hard,1st Round,3,Wang Yaf.,Kato M.,147,167,372,327,6,1,6,4,,,2,0,Completed,1.57,2.25,1.6,2.2,1.61,2.25,1.54,2.64,1.67,2.64,1.59,2.34
