ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
11,Memphis,Memphis Open,13/02/17,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Garcia-Lopez G.,99,98,595,595,6,4,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.05,1.73,2.1,1.7,2.27,1.73,2.3,1.67,2.17
11,Memphis,Memphis Open,13/02/17,ATP250,Indoor,Hard,1st Round,3,Young D.,Mannarino A.,81,56,656,816,3,6,7,5,7,6,,,,,2,1,Completed,2.2,1.61,2.1,1.65,2.1,1.73,2.17,1.76,2.2,1.8,2.1,1.71
11,Memphis,Memphis Open,14/02/17,ATP250,Indoor,Hard,1st Round,3,Dzumhur D.,Anderson K.,86,74,637,680,6,7,7,6,6,4,,,,,2,1,Completed,2.75,1.4,2.75,1.4,2.75,1.44,2.94,1.45,2.95,1.49,2.8,1.42
11,Memphis,Memphis Open,14/02/17,ATP250,Indoor,Hard,1st Round,3,Opelka R.,Donaldson J.,180,100,318,594,6,1,7,5,,,,,,,2,0,Completed,1.83,1.83,1.82,1.82,1.91,1.91,1.95,1.93,1.95,2,1.85,1.91
11,Memphis,Memphis Open,14/02/17,ATP250,Indoor,Hard,1st Round,3,King D.,Tomic B.,140,32,421,1285,6,4,6,4,,,,,,,2,0,Completed,4,1.22,4,1.2,4,1.25,4.36,1.25,4.36,1.26,4.09,1.23
11,Memphis,Memphis Open,14/02/17,ATP250,Indoor,Hard,1st Round,3,Ebden M.,Polansky P.,490,125,77,472,6,7,6,3,6,1,,,,,2,1,Completed,2.2,1.61,2.25,1.58,2.2,1.67,2.3,1.68,2.4,1.68,2.25,1.63
11,Memphis,Memphis Open,14/02/17,ATP250,Indoor,Hard,1st Round,3,Harrison R.,Kravchuk K.,62,85,746,644,6,3,7,5,,,,,,,2,0,Completed,1.22,4,1.25,3.5,1.29,3.75,1.26,4.21,1.29,4.33,1.24,3.94
11,Memphis,Memphis Open,14/02/17,ATP250,Indoor,Hard,1st Round,3,Darcis S.,Albot R.,55,89,822,625,7,5,3,6,6,4,,,,,2,1,Completed,1.3,3.4,1.3,3.2,1.33,3.4,1.33,3.58,1.34,3.6,1.31,3.37
11,Memphis,Memphis Open,15/02/17,ATP250,Indoor,Hard,1st Round,3,Fritz T.,Lu Y.H.,114,59,513,780,4,6,7,6,7,6,,,,,2,1,Completed,1.8,1.9,1.8,1.88,1.83,1.83,1.94,1.94,1.94,2,1.85,1.92
11,Memphis,Memphis Open,15/02/17,ATP250,Indoor,Hard,1st Round,3,Smyczek T.,Tiafoe F.,162,91,358,614,6,3,5,7,6,3,,,,,2,1,Completed,2.5,1.5,2.35,1.52,2.5,1.53,2.63,1.54,2.63,1.55,2.5,1.52
